date,region,species,obs_freq,count,wind_speed
2024-10-03,Süd,Eurasian Wigeon,1,12,14.2
2024-10-03,Süd,Tufted Duck,1,1,14.2
2024-10-04,Nord,Mallard,1,6,13.3
2024-10-04,Süd,Mallard,1,1,14.7
2024-10-04,Süd,Tufted Duck,1,1,14.7
2024-10-05,Nord,Mallard,1,12,9.3
2024-10-05,Süd,Mallard,1,8,7.5
2024-10-05,Süd,Eurasian Wigeon,1,3,7.5
2024-10-05,Süd,Tufted Duck,1,26,7.5
2024-10-06,Nord,Mallard,1,31,16.2
2024-10-06,Süd,Mallard,1,1,9.2
2024-10-06,Süd,Eurasian Wigeon,1,1,9.2
2024-10-06,Süd,Tufted Duck,1,6,9.2
2024-10-07,Süd,Mallard,1,1,10.0
2024-10-07,Süd,Eurasian Wigeon,1,1,10.0
2024-10-07,Süd,Tufted Duck,1,1,10.0
2024-10-08,Süd,Mallard,1,1,18.4
2024-10-08,Süd,Tufted Duck,1,1,18.4
2024-10-09,Nord,Mallard,1,3,19.4
2024-10-09,Süd,Mallard,1,30,16.5
2024-10-09,Süd,Eurasian Wigeon,1,30,16.5
2024-10-09,Süd,Tufted Duck,1,50,16.5
2024-10-10,Süd,Mallard,1,50,26.6
2024-10-10,Süd,Tufted Duck,1,40,26.6
2024-10-11,Nord,Mallard,1,6,17.6
2024-10-11,Süd,Mallard,1,10,22.8
2024-10-11,Süd,Eurasian Wigeon,1,7,22.8
2024-10-11,Süd,Tufted Duck,1,3,22.8
2024-10-12,Nord,Mallard,1,20,21.8
2024-10-12,Nord,Eurasian Wigeon,1,2,21.8
2024-10-12,Süd,Mallard,1,2,11.3
2024-10-12,Süd,Eurasian Wigeon,1,2,11.3
2024-10-12,Süd,Tufted Duck,1,1,11.3
2024-10-13,Nord,Mallard,1,20,32.3
2024-10-13,Süd,Mallard,1,8,27.1
2024-10-13,Süd,Eurasian Wigeon,1,9,27.1
2024-10-13,Süd,Tufted Duck,1,1,27.1
2024-10-14,Nord,Mallard,1,1,18.1
2024-10-14,Nord,Eurasian Wigeon,1,50,18.1
2024-10-14,Nord,Tufted Duck,1,2,18.1
2024-10-14,Süd,Mallard,1,7,19.2
2024-10-14,Süd,Eurasian Wigeon,1,60,19.2
2024-10-14,Süd,Tufted Duck,1,8,19.2
2024-10-15,Nord,Mallard,1,20,17.0
2024-10-15,Süd,Mallard,1,2,16.1
2024-10-15,Süd,Eurasian Wigeon,1,2,16.1
2024-10-15,Süd,Tufted Duck,1,1,16.1
2024-10-16,Nord,Mallard,1,2,24.7
2024-10-16,Süd,Mallard,1,1,13.1
2024-10-16,Süd,Eurasian Wigeon,1,3,13.1
2024-10-16,Süd,Tufted Duck,1,6,13.1
2024-10-17,Nord,Mallard,1,2,20.2
2024-10-17,Nord,Tufted Duck,1,20,20.2
2024-10-17,Süd,Mallard,1,54,10.6
2024-10-17,Süd,Tufted Duck,1,50,10.6
2024-10-18,Nord,Mallard,1,6,10.5
2024-10-18,Süd,Mallard,1,20,9.5
2024-10-18,Süd,Tufted Duck,1,1,9.5
2024-10-19,Nord,Mallard,1,16,15.2
2024-10-19,Nord,Tufted Duck,1,2,15.2
2024-10-19,Süd,Mallard,1,70,11.0
2024-10-19,Süd,Eurasian Wigeon,1,2,11.0
2024-10-19,Süd,Tufted Duck,1,10,11.0
2024-10-20,Süd,Mallard,1,1,6.9
2024-10-20,Süd,Tufted Duck,1,8,6.9
2024-10-21,Nord,Mallard,1,1,23.3
2024-10-21,Nord,Tufted Duck,1,2,23.3
2024-10-21,Süd,Mallard,1,37,9.9
2024-10-21,Süd,Tufted Duck,1,1,9.9
2024-10-22,Nord,Mallard,1,1,20.3
2024-10-22,Süd,Mallard,1,21,13.3
2024-10-23,Süd,Mallard,1,4,12.3
2024-10-23,Süd,Eurasian Wigeon,1,20,12.3
2024-10-23,Süd,Tufted Duck,1,5,12.3
2024-10-24,Nord,Mallard,1,2,14.8
2024-10-24,Nord,Tufted Duck,1,12,14.8
2024-10-24,Süd,Mallard,1,1,11.5
2024-10-24,Süd,Eurasian Wigeon,1,27,11.5
2024-10-24,Süd,Tufted Duck,1,10,11.5
2024-10-25,Nord,Mallard,1,1,12.5
2024-10-25,Nord,Tufted Duck,1,9,12.5
2024-10-25,Süd,Mallard,1,1,9.7
2024-10-25,Süd,Eurasian Wigeon,1,5,9.7
2024-10-25,Süd,Tufted Duck,1,226,9.7
2024-10-26,Nord,Mallard,1,3,13.0
2024-10-26,Nord,Tufted Duck,1,2,13.0
2024-10-26,Süd,Mallard,1,1,13.0
2024-10-26,Süd,Eurasian Wigeon,1,24,13.0
2024-10-26,Süd,Tufted Duck,1,1,13.0
2024-10-27,Nord,Mallard,1,14,18.7
2024-10-27,Süd,Mallard,1,1,11.3
2024-10-27,Süd,Eurasian Wigeon,1,1,11.3
2024-10-27,Süd,Tufted Duck,1,1,11.3
2024-10-28,Süd,Mallard,1,35,11.5
2024-10-28,Süd,Eurasian Wigeon,1,2,11.5
2024-10-28,Süd,Tufted Duck,1,10,11.5
2024-10-29,Nord,Mallard,1,1,14.6
2024-10-29,Nord,Tufted Duck,1,6,14.6
2024-10-29,Süd,Mallard,1,2,6.6
2024-10-29,Süd,Tufted Duck,1,20,6.6
2024-10-30,Nord,Mallard,1,7,15.5
2024-10-30,Süd,Mallard,1,60,8.4
2024-10-30,Süd,Tufted Duck,1,30,8.4
2024-10-31,Süd,Mallard,1,28,7.0
2024-10-31,Süd,Eurasian Wigeon,1,1,7.0
2024-10-31,Süd,Tufted Duck,1,10,7.0
2024-11-01,Nord,Mallard,1,3,23.5
2024-11-01,Süd,Mallard,1,70,9.6
2024-11-01,Süd,Eurasian Wigeon,1,15,9.6
2024-11-01,Süd,Tufted Duck,1,15,9.6
2024-11-02,Nord,Mallard,1,1,17.0
2024-11-02,Nord,Eurasian Wigeon,1,4,17.0
2024-11-02,Nord,Tufted Duck,1,93,17.0
2024-11-02,Süd,Mallard,1,12,9.7
2024-11-02,Süd,Eurasian Wigeon,1,65,9.7
2024-11-02,Süd,Tufted Duck,1,1,9.7
2024-11-03,Nord,Mallard,1,1,12.1
2024-11-03,Nord,Eurasian Wigeon,1,1,12.1
2024-11-03,Nord,Tufted Duck,1,1,12.1
2024-11-03,Süd,Mallard,1,73,8.1
2024-11-03,Süd,Eurasian Wigeon,1,1,8.1
2024-11-03,Süd,Tufted Duck,1,50,8.1
2024-11-04,Nord,Mallard,1,1,10.1
2024-11-04,Nord,Tufted Duck,1,1,10.1
2024-11-04,Süd,Mallard,1,1,11.3
2024-11-04,Süd,Tufted Duck,1,1,11.3
2024-11-05,Nord,Mallard,1,1,12.9
2024-11-05,Süd,Mallard,1,6,8.9
2024-11-05,Süd,Eurasian Wigeon,1,3,8.9
2024-11-05,Süd,Tufted Duck,1,20,8.9
2024-11-06,Süd,Mallard,1,9,7.7
2024-11-06,Süd,Eurasian Wigeon,1,20,7.7
2024-11-06,Süd,Tufted Duck,1,1,7.7
2024-11-07,Nord,Mallard,1,9,7.5
2024-11-07,Süd,Mallard,1,4,10.5
2024-11-07,Süd,Eurasian Wigeon,1,1,10.5
2024-11-07,Süd,Tufted Duck,1,1,10.5
2024-11-08,Süd,Mallard,1,30,8.4
2024-11-08,Süd,Tufted Duck,1,18,8.4
2024-11-09,Nord,Mallard,1,10,14.8
2024-11-09,Süd,Mallard,1,1,6.9
2024-11-09,Süd,Eurasian Wigeon,1,2,6.9
2024-11-09,Süd,Tufted Duck,1,4,6.9
2024-11-10,Nord,Mallard,1,2,8.1
2024-11-10,Süd,Mallard,1,1,5.8
2024-11-10,Süd,Eurasian Wigeon,1,4,5.8
2024-11-10,Süd,Tufted Duck,1,1,5.8
2024-11-11,Nord,Mallard,1,7,14.2
2024-11-11,Süd,Mallard,1,15,7.8
2024-11-11,Süd,Eurasian Wigeon,1,8,7.8
2024-11-11,Süd,Tufted Duck,1,3,7.8
2024-11-12,Nord,Mallard,1,11,10.6
2024-11-12,Süd,Mallard,1,4,12.7
2024-11-12,Süd,Eurasian Wigeon,1,2,12.7
2024-11-12,Süd,Tufted Duck,1,5,12.7
2024-11-13,Nord,Mallard,1,5,9.3
2024-11-13,Süd,Mallard,1,5,8.6
2024-11-13,Süd,Tufted Duck,1,5,8.6
2024-11-14,Süd,Mallard,1,6,9.2
2024-11-14,Süd,Eurasian Wigeon,1,6,9.2
2024-11-14,Süd,Tufted Duck,1,1,9.2
2024-11-15,Nord,Mallard,1,1,14.7
2024-11-15,Nord,Tufted Duck,1,1,14.7
2024-11-15,Süd,Mallard,1,40,8.1
2024-11-15,Süd,Tufted Duck,1,50,8.1
2024-11-16,Nord,Mallard,1,21,20.8
2024-11-16,Süd,Mallard,1,4,7.7
2024-11-16,Süd,Eurasian Wigeon,1,1,7.7
2024-11-16,Süd,Tufted Duck,1,15,7.7
2024-11-17,Süd,Mallard,1,1,20.8
2024-11-17,Süd,Eurasian Wigeon,1,1,20.8
2024-11-17,Süd,Tufted Duck,1,1,20.8
2024-11-18,Nord,Mallard,1,2,24.9
2024-11-18,Süd,Mallard,1,6,24.0
2024-11-18,Süd,Tufted Duck,1,22,24.0
2024-11-19,Süd,Mallard,1,4,27.9
2024-11-19,Süd,Tufted Duck,1,10,27.9
2024-11-20,Süd,Mallard,1,10,34.8
2024-11-20,Süd,Eurasian Wigeon,1,1,34.8
2024-11-20,Süd,Tufted Duck,1,8,34.8
2024-11-21,Süd,Mallard,1,20,25.6
2024-11-21,Süd,Tufted Duck,1,4,25.6
2024-11-22,Nord,Mallard,1,8,20.8
2024-11-22,Süd,Mallard,1,3,27.2
2024-11-22,Süd,Eurasian Wigeon,1,1,27.2
2024-11-22,Süd,Tufted Duck,1,100,27.2
2024-11-23,Nord,Mallard,1,11,22.1
2024-11-23,Süd,Mallard,1,1,29.0
2024-11-23,Süd,Eurasian Wigeon,1,3,29.0
2024-11-23,Süd,Tufted Duck,1,11,29.0
2024-11-24,Nord,Mallard,1,1,27.4
2024-11-24,Süd,Mallard,1,2,14.4
2024-11-24,Süd,Eurasian Wigeon,1,10,14.4
2024-11-24,Süd,Tufted Duck,1,50,14.4
2024-11-25,Nord,Mallard,1,5,25.3
2024-11-25,Süd,Mallard,1,1,11.6
2024-11-25,Süd,Eurasian Wigeon,1,1,11.6
2024-11-25,Süd,Tufted Duck,1,6,11.6
2024-11-26,Nord,Mallard,1,7,16.4
2024-11-26,Nord,Tufted Duck,1,4,16.4
2024-11-26,Süd,Mallard,1,2,19.5
2024-11-26,Süd,Tufted Duck,1,1,19.5
2024-11-27,Süd,Mallard,1,8,12.6
2024-11-27,Süd,Tufted Duck,1,1,12.6
2024-11-28,Nord,Mallard,1,1,29.2
2024-11-28,Süd,Mallard,1,1,27.3
2024-11-28,Süd,Tufted Duck,1,1,27.3
2024-11-29,Süd,Mallard,1,40,12.8
2024-11-29,Süd,Eurasian Wigeon,1,1,12.8
2024-11-29,Süd,Tufted Duck,1,55,12.8
2024-11-30,Nord,Mallard,1,8,12.3
2024-11-30,Süd,Mallard,1,1,10.2
2024-11-30,Süd,Eurasian Wigeon,1,4,10.2
2024-11-30,Süd,Tufted Duck,1,1,10.2
2024-12-01,Nord,Mallard,1,7,11.2
2024-12-01,Süd,Mallard,1,22,7.7
2024-12-01,Süd,Eurasian Wigeon,1,1,7.7
2024-12-01,Süd,Tufted Duck,1,110,7.7
2024-12-02,Nord,Mallard,1,1,18.0
2024-12-02,Süd,Mallard,1,1,13.2
2024-12-02,Süd,Tufted Duck,1,1,13.2
2024-12-03,Süd,Mallard,1,40,17.1
2024-12-03,Süd,Eurasian Wigeon,1,2,17.1
2024-12-03,Süd,Tufted Duck,1,7,17.1
2024-12-04,Nord,Mallard,1,10,10.0
2024-12-04,Süd,Mallard,1,2,7.4
2024-12-04,Süd,Tufted Duck,1,4,7.4
2024-12-05,Süd,Mallard,1,20,9.4
2024-12-05,Süd,Tufted Duck,1,11,9.4
2024-12-06,Nord,Mallard,1,8,20.7
2024-12-06,Süd,Mallard,1,10,31.8
2024-12-06,Süd,Eurasian Wigeon,1,2,31.8
2024-12-06,Süd,Tufted Duck,1,4,31.8
2024-12-07,Süd,Mallard,1,8,24.8
2024-12-07,Süd,Eurasian Wigeon,1,8,24.8
2024-12-07,Süd,Tufted Duck,1,10,24.8
2024-12-08,Süd,Mallard,1,6,12.8
2024-12-08,Süd,Eurasian Wigeon,1,1,12.8
2024-12-08,Süd,Tufted Duck,1,4,12.8
2024-12-09,Nord,Mallard,1,1,26.0
2024-12-09,Nord,Tufted Duck,1,8,26.0
2024-12-09,Süd,Mallard,1,6,15.7
2024-12-09,Süd,Tufted Duck,1,1,15.7
2024-12-10,Nord,Mallard,1,16,18.3
2024-12-10,Süd,Mallard,1,3,14.3
2024-12-10,Süd,Eurasian Wigeon,1,1,14.3
2024-12-10,Süd,Tufted Duck,1,2,14.3
2024-12-11,Süd,Mallard,1,5,9.4
2024-12-11,Süd,Eurasian Wigeon,1,4,9.4
2024-12-11,Süd,Tufted Duck,1,1,9.4
2024-12-12,Süd,Mallard,1,82,8.1
2024-12-12,Süd,Tufted Duck,1,2,8.1
2024-12-13,Nord,Mallard,1,25,13.7
2024-12-13,Nord,Tufted Duck,1,8,13.7
2024-12-13,Süd,Mallard,1,2,9.1
2024-12-13,Süd,Eurasian Wigeon,1,1,9.1
2024-12-13,Süd,Tufted Duck,1,3,9.1
2024-12-14,Nord,Mallard,1,3,19.5
2024-12-14,Süd,Mallard,1,1,17.3
2024-12-14,Süd,Eurasian Wigeon,1,26,17.3
2024-12-14,Süd,Tufted Duck,1,1,17.3
2024-12-15,Süd,Mallard,1,4,23.6
2024-12-15,Süd,Tufted Duck,1,2,23.6
2024-12-16,Nord,Mallard,1,1,28.7
2024-12-16,Nord,Tufted Duck,1,1,28.7
2024-12-16,Süd,Mallard,1,8,23.7
2024-12-16,Süd,Tufted Duck,1,74,23.7
2024-12-17,Süd,Mallard,1,6,12.3
2024-12-17,Süd,Tufted Duck,1,10,12.3
2024-12-18,Nord,Mallard,1,2,28.7
2024-12-18,Süd,Mallard,1,8,13.4
2024-12-18,Süd,Tufted Duck,1,4,13.4
2024-12-19,Nord,Mallard,1,13,32.1
2024-12-19,Nord,Tufted Duck,1,4,32.1
2024-12-19,Süd,Mallard,1,1,28.9
2024-12-19,Süd,Eurasian Wigeon,1,4,28.9
2024-12-19,Süd,Tufted Duck,1,100,28.9
2024-12-20,Nord,Mallard,1,3,21.5
2024-12-20,Nord,Tufted Duck,1,3,21.5
2024-12-20,Süd,Mallard,1,6,22.5
2024-12-20,Süd,Eurasian Wigeon,1,1,22.5
2024-12-20,Süd,Tufted Duck,1,20,22.5
2024-12-21,Nord,Mallard,1,3,26.6
2024-12-21,Nord,Tufted Duck,1,40,26.6
2024-12-21,Süd,Mallard,1,1,24.3
2024-12-21,Süd,Eurasian Wigeon,1,1,24.3
2024-12-21,Süd,Tufted Duck,1,6,24.3
2024-12-22,Süd,Mallard,1,1,29.0
2024-12-22,Süd,Eurasian Wigeon,1,1,29.0
2024-12-22,Süd,Tufted Duck,1,3,29.0
2024-12-23,Nord,Mallard,1,1,22.4
2024-12-23,Nord,Tufted Duck,1,54,22.4
2024-12-23,Süd,Mallard,1,1,16.7
2024-12-23,Süd,Eurasian Wigeon,1,6,16.7
2024-12-23,Süd,Tufted Duck,1,1,16.7
2024-12-24,Nord,Mallard,1,16,13.2
2024-12-24,Süd,Mallard,1,39,16.1
2024-12-24,Süd,Tufted Duck,1,4,16.1
2024-12-25,Süd,Mallard,1,3,7.6
2024-12-25,Süd,Eurasian Wigeon,1,47,7.6
2024-12-25,Süd,Tufted Duck,1,25,7.6
2024-12-26,Nord,Mallard,1,1,9.2
2024-12-26,Süd,Mallard,1,3,11.2
2024-12-26,Süd,Eurasian Wigeon,1,1,11.2
2024-12-26,Süd,Tufted Duck,1,117,11.2
2024-12-27,Nord,Mallard,1,8,8.4
2024-12-27,Nord,Tufted Duck,1,2,8.4
2024-12-27,Süd,Mallard,1,20,7.4
2024-12-27,Süd,Eurasian Wigeon,1,1,7.4
2024-12-27,Süd,Tufted Duck,1,50,7.4
2024-12-28,Nord,Mallard,1,1,8.1
2024-12-28,Nord,Eurasian Wigeon,1,22,8.1
2024-12-28,Süd,Mallard,1,4,6.1
2024-12-28,Süd,Eurasian Wigeon,1,10,6.1
2024-12-28,Süd,Tufted Duck,1,1,6.1
2024-12-29,Nord,Mallard,1,11,19.3
2024-12-29,Nord,Tufted Duck,1,1,19.3
2024-12-29,Süd,Mallard,1,60,9.3
2024-12-29,Süd,Eurasian Wigeon,1,4,9.3
2024-12-29,Süd,Tufted Duck,1,34,9.3
2024-12-30,Nord,Mallard,1,1,23.1
2024-12-30,Süd,Mallard,1,4,7.2
2024-12-30,Süd,Eurasian Wigeon,1,6,7.2
2024-12-30,Süd,Tufted Duck,1,1,7.2
2024-12-31,Nord,Mallard,1,21,26.3
2024-12-31,Süd,Mallard,1,4,12.3
2024-12-31,Süd,Eurasian Wigeon,1,51,12.3
2024-12-31,Süd,Tufted Duck,1,2,12.3
2025-01-01,Nord,Mallard,1,22,35.2
2025-01-01,Nord,Tufted Duck,1,1,35.2
2025-01-01,Süd,Mallard,1,6,19.7
2025-01-01,Süd,Eurasian Wigeon,1,75,19.7
2025-01-01,Süd,Tufted Duck,1,31,19.7
2025-01-02,Nord,Mallard,1,25,25.2
2025-01-02,Nord,Tufted Duck,1,10,25.2
2025-01-02,Süd,Mallard,1,6,31.5
2025-01-02,Süd,Eurasian Wigeon,1,5,31.5
2025-01-02,Süd,Tufted Duck,1,30,31.5
2025-01-03,Nord,Mallard,1,25,28.8
2025-01-03,Süd,Mallard,1,1,17.7
2025-01-03,Süd,Eurasian Wigeon,1,1,17.7
2025-01-03,Süd,Tufted Duck,1,1,17.7
2025-01-04,Nord,Mallard,1,1,14.5
2025-01-04,Nord,Eurasian Wigeon,1,1,14.5
2025-01-04,Süd,Mallard,1,1,14.2
2025-01-04,Süd,Eurasian Wigeon,1,20,14.2
2025-01-04,Süd,Tufted Duck,1,300,14.2
2025-01-05,Nord,Mallard,1,1,23.9
2025-01-05,Süd,Mallard,1,20,22.6
2025-01-05,Süd,Eurasian Wigeon,1,4,22.6
2025-01-05,Süd,Tufted Duck,1,1,22.6
2025-01-06,Nord,Mallard,1,1,34.2
2025-01-06,Süd,Mallard,1,100,14.7
2025-01-06,Süd,Eurasian Wigeon,1,10,14.7
2025-01-06,Süd,Tufted Duck,1,1,14.7
2025-01-07,Nord,Mallard,1,1,26.8
2025-01-07,Nord,Tufted Duck,1,2,26.8
2025-01-07,Süd,Mallard,1,4,26.5
2025-01-07,Süd,Eurasian Wigeon,1,4,26.5
2025-01-07,Süd,Tufted Duck,1,600,26.5
2025-01-08,Nord,Mallard,1,1,23.0
2025-01-08,Nord,Tufted Duck,1,2,23.0
2025-01-08,Süd,Mallard,1,1,17.5
2025-01-08,Süd,Tufted Duck,1,1,17.5
2025-01-09,Süd,Mallard,1,1,28.9
2025-01-09,Süd,Eurasian Wigeon,1,3,28.9
2025-01-09,Süd,Tufted Duck,1,1,28.9
2025-01-10,Nord,Mallard,1,8,17.7
2025-01-10,Nord,Tufted Duck,1,1,17.7
2025-01-10,Süd,Mallard,1,1,21.1
2025-01-10,Süd,Tufted Duck,1,1,21.1
2025-01-11,Nord,Mallard,1,12,20.5
2025-01-11,Nord,Tufted Duck,1,2,20.5
2025-01-11,Süd,Mallard,1,120,13.5
2025-01-11,Süd,Eurasian Wigeon,1,1,13.5
2025-01-11,Süd,Tufted Duck,1,70,13.5
2025-01-12,Nord,Mallard,1,70,13.5
2025-01-12,Süd,Mallard,1,30,15.7
2025-01-12,Süd,Eurasian Wigeon,1,7,15.7
2025-01-12,Süd,Tufted Duck,1,10,15.7
2025-01-13,Nord,Mallard,1,1,13.9
2025-01-13,Süd,Mallard,1,1,12.6
2025-01-13,Süd,Tufted Duck,1,1,12.6
2025-01-14,Süd,Mallard,1,1,9.7
2025-01-14,Süd,Eurasian Wigeon,1,260,9.7
2025-01-14,Süd,Tufted Duck,1,20,9.7
2025-01-15,Nord,Mallard,1,23,16.6
2025-01-15,Süd,Mallard,1,1,10.5
2025-01-15,Süd,Eurasian Wigeon,1,1,10.5
2025-01-15,Süd,Tufted Duck,1,1,10.5
2025-01-16,Süd,Mallard,1,33,14.2
2025-01-16,Süd,Tufted Duck,1,1,14.2
2025-01-17,Nord,Mallard,1,2,9.5
2025-01-17,Süd,Mallard,1,2,10.0
2025-01-17,Süd,Tufted Duck,1,11,10.0
2025-01-18,Nord,Mallard,1,20,8.1
2025-01-18,Nord,Tufted Duck,1,1,8.1
2025-01-18,Süd,Mallard,1,50,8.2
2025-01-18,Süd,Eurasian Wigeon,1,16,8.2
2025-01-18,Süd,Tufted Duck,1,15,8.2
2025-01-19,Nord,Mallard,1,1,10.7
2025-01-19,Nord,Tufted Duck,1,10,10.7
2025-01-19,Süd,Mallard,1,26,7.3
2025-01-19,Süd,Eurasian Wigeon,1,1,7.3
2025-01-19,Süd,Tufted Duck,1,6,7.3
2025-01-20,Nord,Mallard,1,1,11.4
2025-01-20,Süd,Mallard,1,8,7.4
2025-01-20,Süd,Eurasian Wigeon,1,1,7.4
2025-01-20,Süd,Tufted Duck,1,1,7.4
2025-01-21,Süd,Mallard,1,5,5.8
2025-01-21,Süd,Tufted Duck,1,8,5.8
2025-01-22,Nord,Mallard,1,23,13.5
2025-01-22,Süd,Mallard,1,4,7.1
2025-01-22,Süd,Eurasian Wigeon,1,1,7.1
2025-01-22,Süd,Tufted Duck,1,1,7.1
2025-01-23,Süd,Mallard,1,22,26.1
2025-01-23,Süd,Eurasian Wigeon,1,86,26.1
2025-01-23,Süd,Tufted Duck,1,2,26.1
2025-01-24,Nord,Mallard,1,2,23.7
2025-01-24,Nord,Tufted Duck,1,2,23.7
2025-01-24,Süd,Mallard,1,3,15.5
2025-01-24,Süd,Eurasian Wigeon,1,1,15.5
2025-01-24,Süd,Tufted Duck,1,1,15.5
2025-01-25,Nord,Mallard,1,17,15.4
2025-01-25,Süd,Mallard,1,1,13.1
2025-01-25,Süd,Eurasian Wigeon,1,25,13.1
2025-01-25,Süd,Tufted Duck,1,1,13.1
2025-01-26,Nord,Mallard,1,10,13.9
2025-01-26,Süd,Mallard,1,15,22.8
2025-01-26,Süd,Eurasian Wigeon,1,30,22.8
2025-01-26,Süd,Tufted Duck,1,100,22.8
2025-01-27,Nord,Mallard,1,12,26.9
2025-01-27,Süd,Mallard,1,1,11.1
2025-01-27,Süd,Eurasian Wigeon,1,50,11.1
2025-01-27,Süd,Tufted Duck,1,1,11.1
2025-01-28,Nord,Mallard,1,14,15.7
2025-01-28,Süd,Mallard,1,1,18.0
2025-01-28,Süd,Tufted Duck,1,1,18.0
2025-01-29,Süd,Mallard,1,14,25.5
2025-01-29,Süd,Eurasian Wigeon,1,2,25.5
2025-01-29,Süd,Tufted Duck,1,3,25.5
2025-01-30,Nord,Mallard,1,1,16.4
2025-01-30,Nord,Tufted Duck,1,3,16.4
2025-01-30,Süd,Mallard,1,1,12.3
2025-01-30,Süd,Eurasian Wigeon,1,1,12.3
2025-01-30,Süd,Tufted Duck,1,1,12.3
2025-01-31,Nord,Mallard,1,15,18.6
2025-01-31,Nord,Tufted Duck,1,5,18.6
2025-01-31,Süd,Mallard,1,1,14.8
2025-01-31,Süd,Eurasian Wigeon,1,5,14.8
2025-01-31,Süd,Tufted Duck,1,1,14.8
2025-02-01,Nord,Mallard,1,9,8.1
2025-02-01,Nord,Tufted Duck,1,3,8.1
2025-02-01,Süd,Mallard,1,23,14.5
2025-02-01,Süd,Eurasian Wigeon,1,20,14.5
2025-02-01,Süd,Tufted Duck,1,1,14.5
2025-02-02,Nord,Mallard,1,25,7.1
2025-02-02,Nord,Eurasian Wigeon,1,3,7.1
2025-02-02,Nord,Tufted Duck,1,45,7.1
2025-02-02,Süd,Mallard,1,5,7.0
2025-02-02,Süd,Eurasian Wigeon,1,1,7.0
2025-02-02,Süd,Tufted Duck,1,57,7.0
2025-02-03,Nord,Mallard,1,12,7.5
2025-02-03,Nord,Tufted Duck,1,2,7.5
2025-02-03,Süd,Mallard,1,2,4.8
2025-02-03,Süd,Eurasian Wigeon,1,110,4.8
2025-02-03,Süd,Tufted Duck,1,2,4.8
2025-02-04,Süd,Mallard,1,6,7.1
2025-02-04,Süd,Eurasian Wigeon,1,1,7.1
2025-02-04,Süd,Tufted Duck,1,55,7.1
2025-02-05,Süd,Mallard,1,1,6.9
2025-02-05,Süd,Eurasian Wigeon,1,1,6.9
2025-02-05,Süd,Tufted Duck,1,2,6.9
2025-02-06,Nord,Eurasian Wigeon,1,100,12.7
2025-02-06,Süd,Mallard,1,5,15.7
2025-02-06,Süd,Tufted Duck,1,5,15.7
2025-02-07,Nord,Mallard,1,5,20.9
2025-02-07,Nord,Tufted Duck,1,2,20.9
2025-02-07,Süd,Mallard,1,4,16.1
2025-02-07,Süd,Eurasian Wigeon,1,1,16.1
2025-02-07,Süd,Tufted Duck,1,30,16.1
2025-02-08,Nord,Mallard,1,4,18.5
2025-02-08,Süd,Mallard,1,1,9.2
2025-02-08,Süd,Eurasian Wigeon,1,4,9.2
2025-02-08,Süd,Tufted Duck,1,1,9.2
2025-02-09,Nord,Mallard,1,4,15.6
2025-02-09,Nord,Eurasian Wigeon,1,3,15.6
2025-02-09,Nord,Tufted Duck,1,5,15.6
2025-02-09,Süd,Mallard,1,1,8.0
2025-02-09,Süd,Eurasian Wigeon,1,1,8.0
2025-02-09,Süd,Tufted Duck,1,16,8.0
2025-02-10,Nord,Mallard,1,5,21.4
2025-02-10,Nord,Tufted Duck,1,1,21.4
2025-02-10,Süd,Mallard,1,11,9.7
2025-02-10,Süd,Eurasian Wigeon,1,41,9.7
2025-02-10,Süd,Tufted Duck,1,80,9.7
2025-02-11,Nord,Mallard,1,15,22.6
2025-02-11,Nord,Tufted Duck,1,3,22.6
2025-02-11,Süd,Mallard,1,3,7.0
2025-02-11,Süd,Tufted Duck,1,16,7.0
2025-02-12,Nord,Mallard,1,1,17.7
2025-02-12,Süd,Mallard,1,1,14.5
2025-02-12,Süd,Tufted Duck,1,5,14.5
2025-02-13,Nord,Mallard,1,10,15.7
2025-02-13,Nord,Tufted Duck,1,1,15.7
2025-02-13,Süd,Mallard,1,1,15.8
2025-02-13,Süd,Eurasian Wigeon,1,1,15.8
2025-02-13,Süd,Tufted Duck,1,1,15.8
2025-02-14,Süd,Mallard,1,17,10.9
2025-02-14,Süd,Tufted Duck,1,5,10.9
2025-02-15,Nord,Mallard,1,15,5.3
2025-02-15,Nord,Tufted Duck,1,4,5.3
2025-02-15,Süd,Mallard,1,1,11.8
2025-02-15,Süd,Eurasian Wigeon,1,1,11.8
2025-02-15,Süd,Tufted Duck,1,1,11.8
2025-02-16,Nord,Mallard,1,1,13.5
2025-02-16,Nord,Eurasian Wigeon,1,2,13.5
2025-02-16,Nord,Tufted Duck,1,5,13.5
2025-02-16,Süd,Mallard,1,14,12.9
2025-02-16,Süd,Eurasian Wigeon,1,40,12.9
2025-02-16,Süd,Tufted Duck,1,40,12.9
2025-02-17,Nord,Mallard,1,10,7.9
2025-02-17,Süd,Mallard,1,200,10.7
2025-02-17,Süd,Eurasian Wigeon,1,5,10.7
2025-02-17,Süd,Tufted Duck,1,25,10.7
2025-02-18,Süd,Mallard,1,1,13.9
2025-02-18,Süd,Eurasian Wigeon,1,40,13.9
2025-02-18,Süd,Tufted Duck,1,4,13.9
2025-02-19,Nord,Mallard,1,1,19.0
2025-02-19,Nord,Eurasian Wigeon,1,1,19.0
2025-02-19,Süd,Mallard,1,2,14.2
2025-02-19,Süd,Eurasian Wigeon,1,1,14.2
