species,lat,lon,date,locId,locName,area_type
Coal Tit,54.3479769,10.1168177,2026-02-15 10:25,L16232988,"Botanischer Garten, Kiel",rural
Middle Spotted Woodpecker,54.2439678,10.3431286,2026-02-15 10:12,L18113117,"Fuchsberg, Lehmkuhlen, Schleswig-Holstein, DE (54,244, 10,343)",rural
Black Woodpecker,54.2439678,10.3431286,2026-02-15 10:12,L18113117,"Fuchsberg, Lehmkuhlen, Schleswig-Holstein, DE (54,244, 10,343)",rural
Eurasian Treecreeper,54.2439678,10.3431286,2026-02-15 10:12,L18113117,"Fuchsberg, Lehmkuhlen, Schleswig-Holstein, DE (54,244, 10,343)",rural
Eurasian Tree Sparrow,54.2439678,10.3431286,2026-02-15 10:12,L18113117,"Fuchsberg, Lehmkuhlen, Schleswig-Holstein, DE (54,244, 10,343)",rural
Peregrine Falcon,53.871327,10.691752,2026-02-15 10:10,L38985505,"Große Gröpelgrube 8, Lübeck DE-Schleswig-Holstein (53.8713,10.6918)",urban
Eurasian Moorhen,54.3450899,10.1133154,2026-02-15 10:05,L16233001,"Campus, Kiel",rural
European Goldfinch,54.3450899,10.1133154,2026-02-15 10:05,L16233001,"Campus, Kiel",rural
Wood Lark,54.4583924,9.9346394,2026-02-15 10:00,L10468817,"Grünlandniederung, Aschau",rural
Meadow Pipit,54.4583924,9.9346394,2026-02-15 10:00,L10468817,"Grünlandniederung, Aschau",rural
Water Rail,53.67145,10.635969,2026-02-15 08:21,L44514942,"Elbe-Lübeck-Kanal, Donnerschleuse",urban
Green Sandpiper,53.67145,10.635969,2026-02-15 08:21,L44514942,"Elbe-Lübeck-Kanal, Donnerschleuse",urban
Eurasian Green Woodpecker,53.67145,10.635969,2026-02-15 08:21,L44514942,"Elbe-Lübeck-Kanal, Donnerschleuse",urban
Mistle Thrush,54.4581328,8.9773667,2026-02-15 07:30,L8701979,Simonsberger Siel,rural
Twite,54.4581328,8.9773667,2026-02-15 07:30,L8701979,Simonsberger Siel,rural
Reed Bunting,54.4581328,8.9773667,2026-02-15 07:30,L8701979,Simonsberger Siel,rural
Redwing,54.374247,10.204741,2026-02-16 17:05,L25810377,Langer Rehm 32,rural
Common Wood-Pigeon,54.2968736,10.0787687,2026-02-16 16:49,L12873603,Russee,rural
Eurasian Collared-Dove,54.2968736,10.0787687,2026-02-16 16:49,L12873603,Russee,rural
Gray Heron,54.2968736,10.0787687,2026-02-16 16:49,L12873603,Russee,rural
Eurasian Magpie,54.2968736,10.0787687,2026-02-16 16:49,L12873603,Russee,rural
Carrion Crow,54.2968736,10.0787687,2026-02-16 16:49,L12873603,Russee,rural
Eurasian Blue Tit,54.2968736,10.0787687,2026-02-16 16:49,L12873603,Russee,rural
Eurasian Blackbird,54.2968736,10.0787687,2026-02-16 16:49,L12873603,Russee,rural
Fieldfare,54.2968736,10.0787687,2026-02-16 16:49,L12873603,Russee,rural
Yellowhammer,54.2968736,10.0787687,2026-02-16 16:49,L12873603,Russee,rural
Common Ringed Plover,54.4085264,10.2225521,2026-02-16 16:44,L28503612,Strand Laboe,urban
Common Redshank,54.4085264,10.2225521,2026-02-16 16:44,L28503612,Strand Laboe,urban
Ruddy Turnstone,54.4085264,10.2225521,2026-02-16 16:44,L28503612,Strand Laboe,urban
Sanderling,54.4085264,10.2225521,2026-02-16 16:44,L28503612,Strand Laboe,urban
Purple Sandpiper,54.4085264,10.2225521,2026-02-16 16:44,L28503612,Strand Laboe,urban
Barnacle Goose,54.4034373,10.1564377,2026-02-16 16:08,L38945551,Dorf Pries - Kiel,urban
Rook,54.4034373,10.1564377,2026-02-16 16:08,L38945551,Dorf Pries - Kiel,urban
Great Tit,54.4034373,10.1564377,2026-02-16 16:08,L38945551,Dorf Pries - Kiel,urban
House Sparrow,54.4034373,10.1564377,2026-02-16 16:08,L38945551,Dorf Pries - Kiel,urban
European Greenfinch,54.4034373,10.1564377,2026-02-16 16:08,L38945551,Dorf Pries - Kiel,urban
Canada Goose,54.4182006,10.2371981,2026-02-16 15:07,L20274802,"Sandbänke Neustein, Laboe",rural
Mute Swan,54.4182006,10.2371981,2026-02-16 15:07,L20274802,"Sandbänke Neustein, Laboe",rural
Whooper Swan,54.4182006,10.2371981,2026-02-16 15:07,L20274802,"Sandbänke Neustein, Laboe",rural
Common Shelduck,54.4182006,10.2371981,2026-02-16 15:07,L20274802,"Sandbänke Neustein, Laboe",rural
Gadwall,54.4182006,10.2371981,2026-02-16 15:07,L20274802,"Sandbänke Neustein, Laboe",rural
Eurasian Wigeon,54.4182006,10.2371981,2026-02-16 15:07,L20274802,"Sandbänke Neustein, Laboe",rural
Mallard,54.4182006,10.2371981,2026-02-16 15:07,L20274802,"Sandbänke Neustein, Laboe",rural
Northern Pintail,54.4182006,10.2371981,2026-02-16 15:07,L20274802,"Sandbänke Neustein, Laboe",rural
Tufted Duck,54.4182006,10.2371981,2026-02-16 15:07,L20274802,"Sandbänke Neustein, Laboe",rural
Common Eider,54.4182006,10.2371981,2026-02-16 15:07,L20274802,"Sandbänke Neustein, Laboe",rural
Common Goldeneye,54.4182006,10.2371981,2026-02-16 15:07,L20274802,"Sandbänke Neustein, Laboe",rural
Eurasian Curlew,54.4182006,10.2371981,2026-02-16 15:07,L20274802,"Sandbänke Neustein, Laboe",rural
Black-headed Gull,54.4182006,10.2371981,2026-02-16 15:07,L20274802,"Sandbänke Neustein, Laboe",rural
European Herring Gull,54.4182006,10.2371981,2026-02-16 15:07,L20274802,"Sandbänke Neustein, Laboe",rural
Great Black-backed Gull,54.4182006,10.2371981,2026-02-16 15:07,L20274802,"Sandbänke Neustein, Laboe",rural
Common Buzzard,53.894148,10.716294,2026-02-16 14:01,L28559557,Lübeck Karlshof,urban
Long-tailed Tit,53.894148,10.716294,2026-02-16 14:01,L28559557,Lübeck Karlshof,urban
Great Spotted Woodpecker,54.624773,9.956076,2026-02-16 14:00,L43617447,"Köllnerfeld 2, 24398 Winnemark",urban
Coal Tit,54.624773,9.956076,2026-02-16 14:00,L43617447,"Köllnerfeld 2, 24398 Winnemark",urban
Eurasian Nuthatch,54.624773,9.956076,2026-02-16 14:00,L43617447,"Köllnerfeld 2, 24398 Winnemark",urban
Eurasian Wren,54.624773,9.956076,2026-02-16 14:00,L43617447,"Köllnerfeld 2, 24398 Winnemark",urban
European Robin,54.624773,9.956076,2026-02-16 14:00,L43617447,"Köllnerfeld 2, 24398 Winnemark",urban
Eurasian Tree Sparrow,54.624773,9.956076,2026-02-16 14:00,L43617447,"Köllnerfeld 2, 24398 Winnemark",urban
Common Chaffinch,54.624773,9.956076,2026-02-16 14:00,L43617447,"Köllnerfeld 2, 24398 Winnemark",urban
Eurasian Bullfinch,54.624773,9.956076,2026-02-16 14:00,L43617447,"Köllnerfeld 2, 24398 Winnemark",urban
Marsh Tit,54.200332,9.246374,2026-02-16 11:11,L39939869,"Ellernbrook 10, Welmbüttel DE-Schleswig-Holstein 54.20033, 9.24637",urban
European Starling,54.200332,9.246374,2026-02-16 11:11,L39939869,"Ellernbrook 10, Welmbüttel DE-Schleswig-Holstein 54.20033, 9.24637",urban
Hawfinch,54.200332,9.246374,2026-02-16 11:11,L39939869,"Ellernbrook 10, Welmbüttel DE-Schleswig-Holstein 54.20033, 9.24637",urban
European Goldfinch,54.200332,9.246374,2026-02-16 11:11,L39939869,"Ellernbrook 10, Welmbüttel DE-Schleswig-Holstein 54.20033, 9.24637",urban
Eurasian Siskin,54.200332,9.246374,2026-02-16 11:11,L39939869,"Ellernbrook 10, Welmbüttel DE-Schleswig-Holstein 54.20033, 9.24637",urban
Red Kite,54.213725,9.939173,2026-02-16 10:01,L52384277,Melkenkamp Wohngebiet,urban
Eurasian Jay,54.3222396,10.0808005,2026-02-16 09:30,L13199988,"Wildgehege Hasseldiekdamm, Kiel",rural
Carrion x Hooded Crow (hybrid),54.3222396,10.0808005,2026-02-16 09:30,L13199988,"Wildgehege Hasseldiekdamm, Kiel",rural
Common Gull,53.8621925,10.7070058,2026-02-16 07:35,L58702992,Garten,urban
Mallard,54.3450899,10.1133154,2026-02-17 16:29,L16233001,"Campus, Kiel",rural
Common Merganser,54.3450899,10.1133154,2026-02-17 16:29,L16233001,"Campus, Kiel",rural
Eurasian Moorhen,54.3450899,10.1133154,2026-02-17 16:29,L16233001,"Campus, Kiel",rural
Common Raven,54.3450899,10.1133154,2026-02-17 16:29,L16233001,"Campus, Kiel",rural
European Starling,54.4034373,10.1564377,2026-02-17 16:29,L38945551,Dorf Pries - Kiel,urban
Song Thrush,54.4034373,10.1564377,2026-02-17 16:29,L38945551,Dorf Pries - Kiel,urban
Eurasian Blackbird,54.3450899,10.1133154,2026-02-17 16:29,L16233001,"Campus, Kiel",rural
Graylag Goose,54.3481018,10.61585,2026-02-17 16:01,L39130550,NSG Kleiner Binnensee,rural
Greater White-fronted Goose,54.3481018,10.61585,2026-02-17 16:01,L39130550,NSG Kleiner Binnensee,rural
Barnacle Goose,54.3481018,10.61585,2026-02-17 16:01,L39130550,NSG Kleiner Binnensee,rural
Canada Goose,54.3481018,10.61585,2026-02-17 16:01,L39130550,NSG Kleiner Binnensee,rural
Mute Swan,54.3481018,10.61585,2026-02-17 16:01,L39130550,NSG Kleiner Binnensee,rural
Tundra Swan,54.3481018,10.61585,2026-02-17 16:01,L39130550,NSG Kleiner Binnensee,rural
Ring-necked Pheasant,54.3481018,10.61585,2026-02-17 16:01,L39130550,NSG Kleiner Binnensee,rural
White-tailed Eagle,54.3481018,10.61585,2026-02-17 16:01,L39130550,NSG Kleiner Binnensee,rural
Great Spotted Woodpecker,54.3901343,10.154812,2026-02-17 16:01,L38964255,"Stekendammsau, Kiel",urban
Eurasian Jay,54.3901343,10.154812,2026-02-17 16:01,L38964255,"Stekendammsau, Kiel",urban
Eurasian Magpie,54.3481018,10.61585,2026-02-17 16:01,L39130550,NSG Kleiner Binnensee,rural
Eurasian Jackdaw,54.3901343,10.154812,2026-02-17 16:01,L38964255,"Stekendammsau, Kiel",urban
Carrion Crow,54.3901343,10.154812,2026-02-17 16:01,L38964255,"Stekendammsau, Kiel",urban
Eurasian Blue Tit,54.3901343,10.154812,2026-02-17 16:01,L38964255,"Stekendammsau, Kiel",urban
Great Tit,54.3481018,10.61585,2026-02-17 16:01,L39130550,NSG Kleiner Binnensee,rural
Goldcrest,54.3481018,10.61585,2026-02-17 16:01,L39130550,NSG Kleiner Binnensee,rural
Short-toed Treecreeper,54.3901343,10.154812,2026-02-17 16:01,L38964255,"Stekendammsau, Kiel",urban
Eurasian Wren,54.3901343,10.154812,2026-02-17 16:01,L38964255,"Stekendammsau, Kiel",urban
Hawfinch,54.3901343,10.154812,2026-02-17 16:01,L38964255,"Stekendammsau, Kiel",urban
Eurasian Bullfinch,54.3481018,10.61585,2026-02-17 16:01,L39130550,NSG Kleiner Binnensee,rural
European Greenfinch,54.3901343,10.154812,2026-02-17 16:01,L38964255,"Stekendammsau, Kiel",urban
European Goldfinch,54.3481018,10.61585,2026-02-17 16:01,L39130550,NSG Kleiner Binnensee,rural
Yellowhammer,54.3481018,10.61585,2026-02-17 16:01,L39130550,NSG Kleiner Binnensee,rural
Whooper Swan,53.9041021,10.8378608,2026-02-17 15:30,L58657743,Dummersdorfer Ufer,rural
Common Wood-Pigeon,53.9041021,10.8378608,2026-02-17 15:30,L58657743,Dummersdorfer Ufer,rural
European Herring Gull,53.9041021,10.8378608,2026-02-17 15:30,L58657743,Dummersdorfer Ufer,rural
Common Buzzard,54.2452881,10.8176505,2026-02-17 15:30,L57307570,Schaarberg - Feldflur,urban
Hooded Crow,53.9041021,10.8378608,2026-02-17 15:30,L58657743,Dummersdorfer Ufer,rural
Crested Tit,53.9041021,10.8378608,2026-02-17 15:30,L58657743,Dummersdorfer Ufer,rural
Marsh Tit,53.9041021,10.8378608,2026-02-17 15:30,L58657743,Dummersdorfer Ufer,rural
Willow Tit,54.2452881,10.8176505,2026-02-17 15:30,L57307570,Schaarberg - Feldflur,urban
Eurasian Nuthatch,54.2452881,10.8176505,2026-02-17 15:30,L57307570,Schaarberg - Feldflur,urban
Redwing,53.9041021,10.8378608,2026-02-17 15:30,L58657743,Dummersdorfer Ufer,rural
Fieldfare,54.2452881,10.8176505,2026-02-17 15:30,L57307570,Schaarberg - Feldflur,urban
European Robin,53.9041021,10.8378608,2026-02-17 15:30,L58657743,Dummersdorfer Ufer,rural
House Sparrow,53.9041021,10.8378608,2026-02-17 15:30,L58657743,Dummersdorfer Ufer,rural
Ruddy Turnstone,54.3900849,10.1775459,2026-02-17 15:15,L58762198,"Kiel: Friedrichsort, MAK-Anleger",urban
Black-headed Gull,54.3900849,10.1775459,2026-02-17 15:15,L58762198,"Kiel: Friedrichsort, MAK-Anleger",urban
Rook,54.3900849,10.1775459,2026-02-17 15:15,L58762198,"Kiel: Friedrichsort, MAK-Anleger",urban
Common Chaffinch,54.3900849,10.1775459,2026-02-17 15:15,L58762198,"Kiel: Friedrichsort, MAK-Anleger",urban
Long-tailed Tit,53.6786396,10.1930748,2026-02-17 15:11,L21209663,Bredenbeker Teich,rural
Eurasian Siskin,53.6786396,10.1930748,2026-02-17 15:11,L21209663,Bredenbeker Teich,rural
Gadwall,54.3906056,10.1934157,2026-02-17 14:15,L38959784,Leuchtturm Friedrichsort,rural
Green-winged Teal,54.3906056,10.1934157,2026-02-17 14:15,L38959784,Leuchtturm Friedrichsort,rural
Tufted Duck,54.3906056,10.1934157,2026-02-17 14:15,L38959784,Leuchtturm Friedrichsort,rural
Common Eider,54.3906056,10.1934157,2026-02-17 14:15,L38959784,Leuchtturm Friedrichsort,rural
Common Goldeneye,54.3906056,10.1934157,2026-02-17 14:15,L38959784,Leuchtturm Friedrichsort,rural
Common Redshank,54.3906056,10.1934157,2026-02-17 14:15,L38959784,Leuchtturm Friedrichsort,rural
Common Gull,54.3906056,10.1934157,2026-02-17 14:15,L38959784,Leuchtturm Friedrichsort,rural
Great Black-backed Gull,54.3906056,10.1934157,2026-02-17 14:15,L38959784,Leuchtturm Friedrichsort,rural
Great Crested Grebe,54.3906056,10.1934157,2026-02-17 14:15,L38959784,Leuchtturm Friedrichsort,rural
Great Cormorant,54.3906056,10.1934157,2026-02-17 14:15,L38959784,Leuchtturm Friedrichsort,rural
Great Egret,54.3906056,10.1934157,2026-02-17 14:15,L38959784,Leuchtturm Friedrichsort,rural
Carrion x Hooded Crow (hybrid),54.3906056,10.1934157,2026-02-17 14:15,L38959784,Leuchtturm Friedrichsort,rural
Common Pochard,53.6954657,10.7800851,2026-02-17 14:13,L23367530,"Kleiner Küchensee, Ratzeburg",rural
Eurasian Coot,53.6954657,10.7800851,2026-02-17 14:13,L23367530,"Kleiner Küchensee, Ratzeburg",rural
Gray Heron,53.6954657,10.7800851,2026-02-17 14:13,L23367530,"Kleiner Küchensee, Ratzeburg",rural
Greater Scaup,54.3991267,10.1900827,2026-02-17 13:28,L15117151,Falckensteiner Strand,urban
Red-breasted Merganser,54.3991267,10.1900827,2026-02-17 13:28,L15117151,Falckensteiner Strand,urban
Eurasian Curlew,54.3991267,10.1900827,2026-02-17 13:28,L15117151,Falckensteiner Strand,urban
Eurasian Woodcock,54.3991267,10.1900827,2026-02-17 13:28,L15117151,Falckensteiner Strand,urban
Eurasian Kestrel,54.2438106,10.2306583,2026-02-17 13:27,L9175739,Pohnsdorfer Stauung,rural
Brant,54.4778915,8.8108179,2026-02-17 13:12,L11086071,Nordstrand--Vorland Fuhlehörn,rural
Common Shelduck,54.4778915,8.8108179,2026-02-17 13:12,L11086071,Nordstrand--Vorland Fuhlehörn,rural
Northern Pintail,54.4778915,8.8108179,2026-02-17 13:12,L11086071,Nordstrand--Vorland Fuhlehörn,rural
Eurasian Oystercatcher,54.4778915,8.8108179,2026-02-17 13:12,L11086071,Nordstrand--Vorland Fuhlehörn,rural
Black-bellied Plover,54.4778915,8.8108179,2026-02-17 13:12,L11086071,Nordstrand--Vorland Fuhlehörn,rural
Northern Lapwing,54.4778915,8.8108179,2026-02-17 13:12,L11086071,Nordstrand--Vorland Fuhlehörn,rural
Dunlin,54.4778915,8.8108179,2026-02-17 13:12,L11086071,Nordstrand--Vorland Fuhlehörn,rural
Rock Pipit,54.4778915,8.8108179,2026-02-17 13:12,L11086071,Nordstrand--Vorland Fuhlehörn,rural
Gray Wagtail,54.7956331,9.4312458,2026-02-17 12:54,L58741866,Schiffbrücke/Wasserspiel Phänomenta,urban
Little Grebe,53.9015915,10.7194161,2026-02-17 12:20,L4004772,Schellbruch (NSG),rural
Bearded Reedling,53.9015915,10.7194161,2026-02-17 12:20,L4004772,Schellbruch (NSG),rural
Meadow Pipit,53.9015915,10.7194161,2026-02-17 12:20,L4004772,Schellbruch (NSG),rural
Common Scoter,54.1858411,7.9100917,2026-02-17 12:00,L1143865,Helgoland Düne (gesamt),rural
Common Ringed Plover,54.1858411,7.9100917,2026-02-17 12:00,L1143865,Helgoland Düne (gesamt),rural
Sanderling,54.1858411,7.9100917,2026-02-17 12:00,L1143865,Helgoland Düne (gesamt),rural
Purple Sandpiper,54.1858411,7.9100917,2026-02-17 12:00,L1143865,Helgoland Düne (gesamt),rural
Common Murre,54.1858411,7.9100917,2026-02-17 12:00,L1143865,Helgoland Düne (gesamt),rural
Black-legged Kittiwake,54.1858411,7.9100917,2026-02-17 12:00,L1143865,Helgoland Düne (gesamt),rural
Caspian Gull,54.1858411,7.9100917,2026-02-17 12:00,L1143865,Helgoland Düne (gesamt),rural
Lesser Black-backed Gull,54.1858411,7.9100917,2026-02-17 12:00,L1143865,Helgoland Düne (gesamt),rural
Eurasian Sparrowhawk,54.1858411,7.9100917,2026-02-17 12:00,L1143865,Helgoland Düne (gesamt),rural
Eurasian Skylark,54.1858411,7.9100917,2026-02-17 12:00,L1143865,Helgoland Düne (gesamt),rural
Coal Tit,54.4867186,9.0249681,2026-02-17 10:45,L4113237,Porrenkoog (gesamt),rural
Brambling,54.4867186,9.0249681,2026-02-17 10:45,L4113237,Porrenkoog (gesamt),rural
Corn Bunting,54.4867186,9.0249681,2026-02-17 10:45,L4113237,Porrenkoog (gesamt),rural
Eurasian Wigeon,54.417333,10.263202,2026-02-17 10:38,L11598305,Strand Stein,rural
Graylag x Swan Goose (hybrid),54.3282371,10.1242813,2026-02-18 16:48,L12671474,"Schrevenpark, Kiel",rural
Canada Goose,54.3282371,10.1242813,2026-02-18 16:48,L12671474,"Schrevenpark, Kiel",rural
Mute Swan,54.3282371,10.1242813,2026-02-18 16:48,L12671474,"Schrevenpark, Kiel",rural
Egyptian Goose,54.3282371,10.1242813,2026-02-18 16:48,L12671474,"Schrevenpark, Kiel",rural
Mallard,54.3282371,10.1242813,2026-02-18 16:48,L12671474,"Schrevenpark, Kiel",rural
Tufted Duck,54.3282371,10.1242813,2026-02-18 16:48,L12671474,"Schrevenpark, Kiel",rural
Common Wood-Pigeon,54.3282371,10.1242813,2026-02-18 16:48,L12671474,"Schrevenpark, Kiel",rural
Eurasian Moorhen,54.3282371,10.1242813,2026-02-18 16:48,L12671474,"Schrevenpark, Kiel",rural
Eurasian Coot,54.3282371,10.1242813,2026-02-18 16:48,L12671474,"Schrevenpark, Kiel",rural
Black-headed Gull,54.3282371,10.1242813,2026-02-18 16:48,L12671474,"Schrevenpark, Kiel",rural
European Herring Gull,54.3282371,10.1242813,2026-02-18 16:48,L12671474,"Schrevenpark, Kiel",rural
Rook,54.3282371,10.1242813,2026-02-18 16:48,L12671474,"Schrevenpark, Kiel",rural
Carrion Crow,54.3282371,10.1242813,2026-02-18 16:48,L12671474,"Schrevenpark, Kiel",rural
Eurasian Blue Tit,54.3282371,10.1242813,2026-02-18 16:48,L12671474,"Schrevenpark, Kiel",rural
Great Tit,54.3282371,10.1242813,2026-02-18 16:48,L12671474,"Schrevenpark, Kiel",rural
Eurasian Nuthatch,54.3282371,10.1242813,2026-02-18 16:48,L12671474,"Schrevenpark, Kiel",rural
Eurasian Blackbird,54.3282371,10.1242813,2026-02-18 16:48,L12671474,"Schrevenpark, Kiel",rural
Common Chaffinch,54.3282371,10.1242813,2026-02-18 16:48,L12671474,"Schrevenpark, Kiel",rural
Eurasian Bullfinch,54.3282371,10.1242813,2026-02-18 16:48,L12671474,"Schrevenpark, Kiel",rural
European Greenfinch,54.3282371,10.1242813,2026-02-18 16:48,L12671474,"Schrevenpark, Kiel",rural
Tundra Swan,54.416834,10.241747,2026-02-18 16:45,L58833540,Hagener Au: Mundung,urban
Common Scoter,54.867777,9.6011,2026-02-18 16:15,L58829442,"Strand Holnis, 格吕克斯堡 DE-石勒苏益格-荷尔斯泰因 (54.8678,9.6011)",rural
Eurasian Sparrowhawk,54.867777,9.6011,2026-02-18 16:15,L58829442,"Strand Holnis, 格吕克斯堡 DE-石勒苏益格-荷尔斯泰因 (54.8678,9.6011)",rural
Fieldfare,54.867777,9.6011,2026-02-18 16:15,L58829442,"Strand Holnis, 格吕克斯堡 DE-石勒苏益格-荷尔斯泰因 (54.8678,9.6011)",rural
Greater White-fronted Goose,54.213725,9.939173,2026-02-18 15:24,L52384277,Melkenkamp Wohngebiet,urban
Eurasian Jay,54.213725,9.939173,2026-02-18 15:24,L52384277,Melkenkamp Wohngebiet,urban
Eurasian Magpie,54.213725,9.939173,2026-02-18 15:24,L52384277,Melkenkamp Wohngebiet,urban
Redwing,54.213725,9.939173,2026-02-18 15:24,L52384277,Melkenkamp Wohngebiet,urban
European Robin,54.213725,9.939173,2026-02-18 15:24,L52384277,Melkenkamp Wohngebiet,urban
House Sparrow,54.213725,9.939173,2026-02-18 15:24,L52384277,Melkenkamp Wohngebiet,urban
Graylag Goose,54.5274783,8.873907,2026-02-18 15:18,L6453616,Beltringharder Koog (NSG)--Holmer Siel,rural
Brant,54.5274783,8.873907,2026-02-18 15:18,L6453616,Beltringharder Koog (NSG)--Holmer Siel,rural
Barnacle Goose,54.5274783,8.873907,2026-02-18 15:18,L6453616,Beltringharder Koog (NSG)--Holmer Siel,rural
Common Shelduck,54.5274783,8.873907,2026-02-18 15:18,L6453616,Beltringharder Koog (NSG)--Holmer Siel,rural
Eurasian Wigeon,54.5274783,8.873907,2026-02-18 15:18,L6453616,Beltringharder Koog (NSG)--Holmer Siel,rural
Northern Pintail,54.5274783,8.873907,2026-02-18 15:18,L6453616,Beltringharder Koog (NSG)--Holmer Siel,rural
Common Eider,54.5274783,8.873907,2026-02-18 15:18,L6453616,Beltringharder Koog (NSG)--Holmer Siel,rural
Common Goldeneye,54.5274783,8.873907,2026-02-18 15:18,L6453616,Beltringharder Koog (NSG)--Holmer Siel,rural
Smew,54.5274783,8.873907,2026-02-18 15:18,L6453616,Beltringharder Koog (NSG)--Holmer Siel,rural
Common Merganser,54.5274783,8.873907,2026-02-18 15:18,L6453616,Beltringharder Koog (NSG)--Holmer Siel,rural
Red-breasted Merganser,54.5274783,8.873907,2026-02-18 15:18,L6453616,Beltringharder Koog (NSG)--Holmer Siel,rural
Eurasian Oystercatcher,54.5274783,8.873907,2026-02-18 15:18,L6453616,Beltringharder Koog (NSG)--Holmer Siel,rural
Common Ringed Plover,54.5274783,8.873907,2026-02-18 15:18,L6453616,Beltringharder Koog (NSG)--Holmer Siel,rural
Eurasian Curlew,54.5274783,8.873907,2026-02-18 15:18,L6453616,Beltringharder Koog (NSG)--Holmer Siel,rural
Common Redshank,54.5274783,8.873907,2026-02-18 15:18,L6453616,Beltringharder Koog (NSG)--Holmer Siel,rural
Ruddy Turnstone,54.5274783,8.873907,2026-02-18 15:18,L6453616,Beltringharder Koog (NSG)--Holmer Siel,rural
Great Black-backed Gull,54.5274783,8.873907,2026-02-18 15:18,L6453616,Beltringharder Koog (NSG)--Holmer Siel,rural
Great Cormorant,54.5274783,8.873907,2026-02-18 15:18,L6453616,Beltringharder Koog (NSG)--Holmer Siel,rural
Rough-legged Hawk,54.5274783,8.873907,2026-02-18 15:18,L6453616,Beltringharder Koog (NSG)--Holmer Siel,rural
Common Buzzard,54.5274783,8.873907,2026-02-18 15:18,L6453616,Beltringharder Koog (NSG)--Holmer Siel,rural
Common Raven,54.5274783,8.873907,2026-02-18 15:18,L6453616,Beltringharder Koog (NSG)--Holmer Siel,rural
Common Crane,53.7874581,10.6576925,2026-02-18 15:10,L33438326,Krummesser Moor,rural
