date,region,wind_speed,species,count,obs_freq
2025-01-01,Süd,,Tufted Duck,31,1
2025-01-02,Nord,,Mallard,25,1
2025-01-02,Nord,,Tufted Duck,10,1
2025-01-02,Süd,,Mallard,6,1
2025-01-02,Süd,,Eurasian Wigeon,5,1
2025-01-02,Süd,,Tufted Duck,30,1
2025-01-03,Nord,,Mallard,25,1
2025-01-03,Süd,,Mallard,1,1
2025-01-03,Süd,,Eurasian Wigeon,1,1
2025-01-03,Süd,,Tufted Duck,1,1
2025-01-04,Nord,,Mallard,1,1
2025-01-04,Nord,,Eurasian Wigeon,1,1
2025-01-04,Süd,,Mallard,1,1
2025-01-04,Süd,,Eurasian Wigeon,20,1
2025-01-04,Süd,,Tufted Duck,300,1
2025-01-05,Nord,,Mallard,1,1
2025-01-05,Süd,,Mallard,20,1
2025-01-05,Süd,,Eurasian Wigeon,4,1
2025-01-05,Süd,,Tufted Duck,1,1
2025-01-06,Nord,,Mallard,1,1
2025-01-06,Süd,,Mallard,100,1
2025-01-06,Süd,,Eurasian Wigeon,10,1
2025-01-06,Süd,,Tufted Duck,1,1
2025-01-07,Nord,,Mallard,1,1
2025-01-07,Nord,,Tufted Duck,2,1
2025-01-07,Süd,,Mallard,4,1
2025-01-07,Süd,,Eurasian Wigeon,4,1
2025-01-07,Süd,,Tufted Duck,600,1
2025-01-08,Nord,,Mallard,1,1
2025-01-08,Nord,,Tufted Duck,2,1
2025-01-08,Süd,,Mallard,1,1
2025-01-08,Süd,,Tufted Duck,1,1
2025-01-09,Süd,,Mallard,1,1
2025-01-09,Süd,,Eurasian Wigeon,3,1
2025-01-09,Süd,,Tufted Duck,1,1
2025-01-10,Nord,,Mallard,8,1
2025-01-10,Nord,,Tufted Duck,1,1
2025-01-10,Süd,,Mallard,1,1
2025-01-10,Süd,,Tufted Duck,1,1
2025-01-11,Nord,,Mallard,12,1
2025-01-11,Nord,,Tufted Duck,2,1
2025-01-11,Süd,,Mallard,120,1
2025-01-11,Süd,,Eurasian Wigeon,1,1
2025-01-11,Süd,,Tufted Duck,70,1
2025-01-12,Nord,,Mallard,70,1
2025-01-12,Süd,,Mallard,30,1
2025-01-12,Süd,,Eurasian Wigeon,7,1
2025-01-12,Süd,,Tufted Duck,10,1
2025-01-13,Nord,,Mallard,1,1
2025-01-13,Süd,,Mallard,1,1
2025-01-13,Süd,,Tufted Duck,1,1
2025-01-14,Süd,,Mallard,1,1
2025-01-14,Süd,,Eurasian Wigeon,260,1
2025-01-14,Süd,,Tufted Duck,20,1
2025-01-15,Nord,,Mallard,23,1
2025-01-15,Süd,,Mallard,1,1
2025-01-15,Süd,,Eurasian Wigeon,1,1
2025-01-15,Süd,,Tufted Duck,1,1
2025-01-16,Süd,,Mallard,33,1
2025-01-16,Süd,,Tufted Duck,1,1
2025-01-17,Nord,,Mallard,2,1
2025-01-17,Süd,,Mallard,2,1
2025-01-17,Süd,,Tufted Duck,11,1
2025-01-18,Nord,,Mallard,20,1
2025-01-18,Nord,,Tufted Duck,1,1
2025-01-18,Süd,,Mallard,50,1
2025-01-18,Süd,,Eurasian Wigeon,16,1
2025-01-18,Süd,,Tufted Duck,15,1
2025-01-19,Nord,,Mallard,1,1
2025-01-19,Nord,,Tufted Duck,10,1
2025-01-19,Süd,,Mallard,26,1
2025-01-19,Süd,,Eurasian Wigeon,1,1
2025-01-19,Süd,,Tufted Duck,6,1
2025-01-20,Nord,,Mallard,1,1
2025-01-20,Süd,,Mallard,8,1
2025-01-20,Süd,,Eurasian Wigeon,1,1
2025-01-20,Süd,,Tufted Duck,1,1
2025-01-21,Süd,,Mallard,5,1
2025-01-21,Süd,,Tufted Duck,8,1
2025-01-22,Nord,,Mallard,23,1
2025-01-22,Süd,,Mallard,4,1
2025-01-22,Süd,,Eurasian Wigeon,1,1
2025-01-22,Süd,,Tufted Duck,1,1
2025-01-23,Süd,,Mallard,22,1
2025-01-23,Süd,,Eurasian Wigeon,86,1
2025-01-23,Süd,,Tufted Duck,2,1
2025-01-24,Nord,,Mallard,2,1
2025-01-24,Nord,,Tufted Duck,2,1
2025-01-24,Süd,,Mallard,3,1
2025-01-24,Süd,,Eurasian Wigeon,1,1
2025-01-24,Süd,,Tufted Duck,1,1
2025-01-25,Nord,,Mallard,17,1
2025-01-25,Süd,,Mallard,1,1
2025-01-25,Süd,,Eurasian Wigeon,25,1
2025-01-25,Süd,,Tufted Duck,1,1
2025-01-26,Nord,,Mallard,10,1
2025-01-26,Süd,,Mallard,15,1
2025-01-26,Süd,,Eurasian Wigeon,30,1
2025-01-26,Süd,,Tufted Duck,100,1
2025-01-27,Nord,,Mallard,12,1
2025-01-27,Süd,,Mallard,1,1
2025-01-27,Süd,,Eurasian Wigeon,50,1
2025-01-27,Süd,,Tufted Duck,1,1
2025-01-28,Nord,,Mallard,14,1
2025-01-28,Süd,,Mallard,1,1
2025-01-28,Süd,,Tufted Duck,1,1
2025-01-29,Süd,,Mallard,14,1
2025-01-29,Süd,,Eurasian Wigeon,2,1
2025-01-29,Süd,,Tufted Duck,3,1
2025-01-30,Nord,,Mallard,1,1
2025-01-30,Nord,,Tufted Duck,3,1
2025-01-30,Süd,,Mallard,1,1
2025-01-30,Süd,,Eurasian Wigeon,1,1
2025-01-30,Süd,,Tufted Duck,1,1
2025-01-31,Nord,,Mallard,15,1
2025-01-31,Nord,,Tufted Duck,5,1
2025-01-31,Süd,,Mallard,1,1
2025-01-31,Süd,,Eurasian Wigeon,5,1
2025-01-31,Süd,,Tufted Duck,1,1
2025-02-01,Nord,,Mallard,9,1
2025-02-01,Nord,,Tufted Duck,3,1
2025-02-01,Süd,,Mallard,23,1
2025-02-01,Süd,,Eurasian Wigeon,20,1
2025-02-01,Süd,,Tufted Duck,1,1
2025-02-02,Nord,,Mallard,25,1
2025-02-02,Nord,,Eurasian Wigeon,3,1
2025-02-02,Nord,,Tufted Duck,45,1
2025-02-02,Süd,,Mallard,5,1
2025-02-02,Süd,,Eurasian Wigeon,1,1
2025-02-02,Süd,,Tufted Duck,57,1
2025-02-03,Nord,,Mallard,12,1
2025-02-03,Nord,,Tufted Duck,2,1
2025-02-03,Süd,,Mallard,2,1
2025-02-03,Süd,,Eurasian Wigeon,110,1
2025-02-03,Süd,,Tufted Duck,2,1
2025-02-04,Süd,,Mallard,6,1
2025-02-04,Süd,,Eurasian Wigeon,1,1
2025-02-04,Süd,,Tufted Duck,55,1
2025-02-05,Süd,,Mallard,1,1
2025-02-05,Süd,,Eurasian Wigeon,1,1
2025-02-05,Süd,,Tufted Duck,2,1
2025-02-06,Nord,,Eurasian Wigeon,100,1
2025-02-06,Süd,,Mallard,5,1
2025-02-06,Süd,,Tufted Duck,5,1
2025-02-07,Nord,,Mallard,5,1
2025-02-07,Nord,,Tufted Duck,2,1
2025-02-07,Süd,,Mallard,4,1
2025-02-07,Süd,,Eurasian Wigeon,1,1
2025-02-07,Süd,,Tufted Duck,30,1
2025-02-08,Nord,,Mallard,4,1
2025-02-08,Süd,,Mallard,1,1
2025-02-08,Süd,,Eurasian Wigeon,4,1
2025-02-08,Süd,,Tufted Duck,1,1
2025-02-09,Nord,,Mallard,4,1
2025-02-09,Nord,,Eurasian Wigeon,3,1
2025-02-09,Nord,,Tufted Duck,5,1
2025-02-09,Süd,,Mallard,1,1
2025-02-09,Süd,,Eurasian Wigeon,1,1
2025-02-09,Süd,,Tufted Duck,16,1
2025-02-10,Nord,,Mallard,5,1
2025-02-10,Nord,,Tufted Duck,1,1
2025-02-10,Süd,,Mallard,11,1
2025-02-10,Süd,,Eurasian Wigeon,41,1
2025-02-10,Süd,,Tufted Duck,80,1
2025-02-11,Nord,,Mallard,15,1
2025-02-11,Nord,,Tufted Duck,3,1
2025-02-11,Süd,,Mallard,3,1
2025-02-11,Süd,,Tufted Duck,16,1
2025-02-12,Nord,,Mallard,1,1
2025-02-12,Süd,,Mallard,1,1
2025-02-12,Süd,,Tufted Duck,5,1
2025-02-13,Nord,,Mallard,10,1
2025-02-13,Nord,,Tufted Duck,1,1
2025-02-13,Süd,,Mallard,1,1
2025-02-13,Süd,,Eurasian Wigeon,1,1
2025-02-13,Süd,,Tufted Duck,1,1
2025-02-14,Süd,,Mallard,17,1
2025-02-14,Süd,,Tufted Duck,5,1
2025-02-15,Nord,,Mallard,15,1
2025-02-15,Nord,,Tufted Duck,4,1
2025-02-15,Süd,,Mallard,1,1
2025-02-15,Süd,,Eurasian Wigeon,1,1
2025-02-15,Süd,,Tufted Duck,1,1
2025-02-16,Nord,,Mallard,1,1
2025-02-16,Nord,,Eurasian Wigeon,2,1
2025-02-16,Nord,,Tufted Duck,5,1
2025-02-16,Süd,,Mallard,14,1
2025-02-16,Süd,,Eurasian Wigeon,40,1
2025-02-16,Süd,,Tufted Duck,40,1
2025-02-17,Nord,,Mallard,10,1
2025-02-17,Süd,,Mallard,200,1
2025-02-17,Süd,,Eurasian Wigeon,5,1
2025-02-17,Süd,,Tufted Duck,25,1
2025-02-18,Süd,,Mallard,1,1
2025-02-18,Süd,,Eurasian Wigeon,40,1
2025-02-18,Süd,,Tufted Duck,4,1
2025-02-19,Nord,,Mallard,1,1
2025-02-19,Nord,,Eurasian Wigeon,1,1
2025-02-19,Süd,,Mallard,2,1
2025-02-19,Süd,,Eurasian Wigeon,1,1
2025-02-19,Süd,,Tufted Duck,9,1
2025-02-20,Nord,,Mallard,4,1
2025-02-20,Nord,,Tufted Duck,9,1
2025-02-20,Süd,,Mallard,30,1
2025-02-20,Süd,,Eurasian Wigeon,1,1
2025-02-20,Süd,,Tufted Duck,1,1
2025-02-21,Nord,,Mallard,22,1
2025-02-21,Süd,,Mallard,4,1
2025-02-21,Süd,,Eurasian Wigeon,16,1
2025-02-21,Süd,,Tufted Duck,8,1
2025-02-22,Nord,,Mallard,6,1
2025-02-22,Nord,,Tufted Duck,2,1
2025-02-22,Süd,,Mallard,7,1
2025-02-22,Süd,,Eurasian Wigeon,1,1
2025-02-22,Süd,,Tufted Duck,1,1
2025-02-23,Nord,,Mallard,12,1
2025-02-23,Nord,,Tufted Duck,2,1
2025-02-23,Süd,,Mallard,16,1
2025-02-23,Süd,,Eurasian Wigeon,1,1
2025-02-23,Süd,,Tufted Duck,1,1
2025-02-24,Süd,,Mallard,1,1
2025-02-24,Süd,,Eurasian Wigeon,7,1
2025-02-24,Süd,,Tufted Duck,1,1
2025-02-25,Nord,,Mallard,1,1
2025-02-25,Nord,,Tufted Duck,2,1
2025-02-25,Süd,,Mallard,4,1
2025-02-25,Süd,,Eurasian Wigeon,32,1
2025-02-25,Süd,,Tufted Duck,1,1
2025-02-26,Süd,,Mallard,1,1
2025-02-26,Süd,,Tufted Duck,1,1
2025-02-27,Nord,,Mallard,9,1
2025-02-27,Nord,,Tufted Duck,7,1
2025-02-27,Süd,,Mallard,5,1
2025-02-27,Süd,,Eurasian Wigeon,80,1
2025-02-27,Süd,,Tufted Duck,53,1
2025-02-28,Nord,,Mallard,8,1
2025-02-28,Süd,,Mallard,22,1
2025-02-28,Süd,,Eurasian Wigeon,5,1
2025-02-28,Süd,,Tufted Duck,82,1
2025-03-01,Nord,,Mallard,1,1
2025-03-01,Süd,,Mallard,2,1
2025-03-01,Süd,,Eurasian Wigeon,1,1
2025-03-01,Süd,,Tufted Duck,50,1
2025-03-02,Nord,,Mallard,9,1
2025-03-02,Süd,,Mallard,30,1
2025-03-02,Süd,,Eurasian Wigeon,1,1
2025-03-02,Süd,,Tufted Duck,2,1
2025-03-03,Nord,,Mallard,8,1
2025-03-03,Nord,,Tufted Duck,3,1
2025-03-03,Süd,,Mallard,1,1
2025-03-03,Süd,,Eurasian Wigeon,1,1
2025-03-03,Süd,,Tufted Duck,5,1
2025-03-04,Nord,,Mallard,6,1
2025-03-04,Nord,,Tufted Duck,4,1
2025-03-04,Süd,,Mallard,1,1
2025-03-04,Süd,,Eurasian Wigeon,1,1
2025-03-04,Süd,,Tufted Duck,1,1
2025-03-05,Nord,,Mallard,10,1
2025-03-05,Süd,,Mallard,1,1
2025-03-05,Süd,,Tufted Duck,12,1
2025-03-06,Nord,,Mallard,13,1
2025-03-06,Nord,,Tufted Duck,5,1
2025-03-06,Süd,,Mallard,1,1
2025-03-06,Süd,,Eurasian Wigeon,4,1
2025-03-06,Süd,,Tufted Duck,10,1
2025-03-07,Nord,,Mallard,1,1
2025-03-07,Nord,,Tufted Duck,3,1
2025-03-07,Süd,,Mallard,1,1
2025-03-07,Süd,,Tufted Duck,10,1
2025-03-08,Nord,,Mallard,5,1
2025-03-08,Nord,,Tufted Duck,6,1
2025-03-08,Süd,,Mallard,1,1
2025-03-08,Süd,,Eurasian Wigeon,33,1
2025-03-08,Süd,,Tufted Duck,1,1
2025-03-09,Nord,,Mallard,10,1
2025-03-09,Nord,,Tufted Duck,1,1
2025-03-09,Süd,,Mallard,12,1
2025-03-09,Süd,,Eurasian Wigeon,40,1
2025-03-09,Süd,,Tufted Duck,20,1
2025-03-10,Nord,,Eurasian Wigeon,1,1
2025-03-10,Süd,,Mallard,4,1
2025-03-10,Süd,,Tufted Duck,10,1
2025-03-11,Süd,,Mallard,2,1
2025-03-11,Süd,,Eurasian Wigeon,3,1
2025-03-11,Süd,,Tufted Duck,12,1
2025-03-12,Nord,,Mallard,5,1
2025-03-12,Nord,,Tufted Duck,10,1
2025-03-12,Süd,,Mallard,10,1
2025-03-12,Süd,,Eurasian Wigeon,20,1
2025-03-12,Süd,,Tufted Duck,4,1
2025-03-13,Nord,,Mallard,5,1
2025-03-13,Nord,,Tufted Duck,8,1
2025-03-13,Süd,,Mallard,4,1
2025-03-13,Süd,,Eurasian Wigeon,8,1
2025-03-13,Süd,,Tufted Duck,3,1
2025-03-14,Nord,,Mallard,3,1
2025-03-14,Süd,,Mallard,3,1
2025-03-14,Süd,,Tufted Duck,3,1
2025-03-15,Nord,,Mallard,1,1
2025-03-15,Nord,,Eurasian Wigeon,2,1
2025-03-15,Nord,,Tufted Duck,12,1
2025-03-15,Süd,,Mallard,2,1
2025-03-15,Süd,,Eurasian Wigeon,2,1
2025-03-15,Süd,,Tufted Duck,3,1
2025-03-16,Nord,,Mallard,12,1
2025-03-16,Nord,,Eurasian Wigeon,3,1
2025-03-16,Nord,,Tufted Duck,36,1
2025-03-16,Süd,,Mallard,2,1
2025-03-16,Süd,,Eurasian Wigeon,13,1
2025-03-16,Süd,,Tufted Duck,20,1
2025-03-17,Nord,,Mallard,2,1
2025-03-17,Süd,,Mallard,5,1
2025-03-17,Süd,,Eurasian Wigeon,2,1
2025-03-17,Süd,,Tufted Duck,8,1
2025-03-18,Nord,,Mallard,8,1
2025-03-18,Nord,,Tufted Duck,1,1
2025-03-18,Süd,,Mallard,3,1
2025-03-18,Süd,,Eurasian Wigeon,2,1
2025-03-18,Süd,,Tufted Duck,150,1
2025-03-19,Nord,,Mallard,2,1
2025-03-19,Nord,,Tufted Duck,4,1
2025-03-19,Süd,,Mallard,28,1
2025-03-19,Süd,,Eurasian Wigeon,1,1
2025-03-19,Süd,,Tufted Duck,1,1
2025-03-20,Nord,,Mallard,1,1
2025-03-20,Nord,,Eurasian Wigeon,35,1
2025-03-20,Süd,,Mallard,2,1
2025-03-20,Süd,,Eurasian Wigeon,4,1
2025-03-20,Süd,,Tufted Duck,1,1
2025-03-21,Nord,,Mallard,3,1
2025-03-21,Süd,,Mallard,4,1
2025-03-21,Süd,,Tufted Duck,1,1
2025-03-22,Nord,,Mallard,1,1
2025-03-22,Nord,,Eurasian Wigeon,1,1
2025-03-22,Nord,,Tufted Duck,1,1
2025-03-22,Süd,,Mallard,2,1
2025-03-22,Süd,,Eurasian Wigeon,60,1
2025-03-22,Süd,,Tufted Duck,8,1
2025-03-23,Nord,,Mallard,1,1
2025-03-23,Nord,,Tufted Duck,1,1
2025-03-23,Süd,,Mallard,5,1
2025-03-23,Süd,,Eurasian Wigeon,2,1
2025-03-23,Süd,,Tufted Duck,4,1
2025-03-24,Nord,,Mallard,8,1
2025-03-24,Nord,,Eurasian Wigeon,2,1
2025-03-24,Nord,,Tufted Duck,2,1
2025-03-24,Süd,,Mallard,2,1
2025-03-24,Süd,,Tufted Duck,120,1
2025-03-25,Nord,,Mallard,4,1
2025-03-25,Süd,,Mallard,1,1
2025-03-25,Süd,,Eurasian Wigeon,2,1
2025-03-25,Süd,,Tufted Duck,12,1
2025-03-26,Nord,,Mallard,11,1
2025-03-26,Süd,,Mallard,1,1
2025-03-26,Süd,,Eurasian Wigeon,13,1
2025-03-26,Süd,,Tufted Duck,4,1
2025-03-27,Nord,,Mallard,2,1
2025-03-27,Nord,,Tufted Duck,4,1
2025-03-27,Süd,,Mallard,2,1
2025-03-27,Süd,,Eurasian Wigeon,2,1
2025-03-27,Süd,,Tufted Duck,4,1
2025-03-28,Nord,,Mallard,4,1
2025-03-28,Nord,,Eurasian Wigeon,4,1
2025-03-28,Nord,,Tufted Duck,40,1
2025-03-28,Süd,,Mallard,1,1
2025-03-28,Süd,,Eurasian Wigeon,4,1
2025-03-28,Süd,,Tufted Duck,1,1
2025-03-29,Süd,,Mallard,1,1
2025-03-29,Süd,,Eurasian Wigeon,42,1
2025-03-29,Süd,,Tufted Duck,1,1
2025-03-30,Nord,,Mallard,12,1
2025-03-30,Süd,,Mallard,2,1
2025-03-30,Süd,,Eurasian Wigeon,2,1
2025-03-30,Süd,,Tufted Duck,12,1
2025-03-31,Nord,,Mallard,2,1
2025-03-31,Nord,,Eurasian Wigeon,2,1
2025-03-31,Nord,,Tufted Duck,37,1
2025-03-31,Süd,,Mallard,7,1
2025-03-31,Süd,,Eurasian Wigeon,1,1
2025-03-31,Süd,,Tufted Duck,1,1
2025-04-01,Nord,,Mallard,1,1
2025-04-01,Nord,,Tufted Duck,1,1
2025-04-01,Süd,,Mallard,10,1
2025-04-01,Süd,,Eurasian Wigeon,1,1
2025-04-01,Süd,,Tufted Duck,6,1
2025-04-02,Nord,,Mallard,1,1
2025-04-02,Nord,,Tufted Duck,9,1
2025-04-02,Süd,,Mallard,8,1
2025-04-02,Süd,,Eurasian Wigeon,5,1
2025-04-02,Süd,,Tufted Duck,1,1
2025-04-03,Nord,,Mallard,1,1
2025-04-03,Süd,,Mallard,12,1
2025-04-03,Süd,,Eurasian Wigeon,1,1
2025-04-03,Süd,,Tufted Duck,1,1
2025-04-04,Nord,,Mallard,3,1
2025-04-04,Süd,,Mallard,1,1
2025-04-04,Süd,,Eurasian Wigeon,1,1
2025-04-04,Süd,,Tufted Duck,2,1
2025-04-05,Nord,,Mallard,5,1
2025-04-05,Nord,,Tufted Duck,7,1
2025-04-05,Süd,,Mallard,3,1
2025-04-05,Süd,,Tufted Duck,4,1
2025-04-06,Nord,,Mallard,1,1
2025-04-06,Nord,,Tufted Duck,1,1
2025-04-06,Süd,,Mallard,13,1
2025-04-06,Süd,,Eurasian Wigeon,4,1
2025-04-06,Süd,,Tufted Duck,1,1
2025-04-07,Nord,,Mallard,4,1
2025-04-07,Nord,,Tufted Duck,17,1
2025-04-07,Süd,,Mallard,1,1
2025-04-07,Süd,,Eurasian Wigeon,1,1
2025-04-07,Süd,,Tufted Duck,1,1
2025-04-08,Nord,,Mallard,1,1
2025-04-08,Süd,,Mallard,5,1
2025-04-08,Süd,,Eurasian Wigeon,4,1
2025-04-08,Süd,,Tufted Duck,3,1
2025-04-09,Nord,,Mallard,2,1
2025-04-09,Süd,,Mallard,2,1
2025-04-09,Süd,,Tufted Duck,8,1
2025-04-10,Nord,,Mallard,7,1
2025-04-10,Süd,,Mallard,1,1
2025-04-10,Süd,,Eurasian Wigeon,1,1
2025-04-10,Süd,,Tufted Duck,1,1
2025-04-11,Nord,,Mallard,6,1
2025-04-11,Süd,,Mallard,18,1
2025-04-11,Süd,,Eurasian Wigeon,6,1
2025-04-11,Süd,,Tufted Duck,1,1
2025-04-12,Nord,,Mallard,1,1
2025-04-12,Nord,,Eurasian Wigeon,2,1
2025-04-12,Nord,,Tufted Duck,2,1
2025-04-12,Süd,,Mallard,2,1
2025-04-12,Süd,,Eurasian Wigeon,2,1
2025-04-12,Süd,,Tufted Duck,1,1
2025-04-13,Nord,,Mallard,12,1
2025-04-13,Nord,,Tufted Duck,2,1
2025-04-13,Süd,,Mallard,1,1
2025-04-13,Süd,,Eurasian Wigeon,10,1
2025-04-13,Süd,,Tufted Duck,1,1
2025-04-14,Nord,,Mallard,1,1
2025-04-14,Nord,,Eurasian Wigeon,2,1
2025-04-14,Nord,,Tufted Duck,1,1
2025-04-14,Süd,,Mallard,5,1
2025-04-14,Süd,,Eurasian Wigeon,5,1
2025-04-14,Süd,,Tufted Duck,3,1
2025-04-15,Nord,,Mallard,4,1
2025-04-15,Nord,,Tufted Duck,7,1
2025-04-15,Süd,,Mallard,3,1
2025-04-15,Süd,,Eurasian Wigeon,1,1
2025-04-15,Süd,,Tufted Duck,1,1
2025-04-16,Nord,,Mallard,4,1
2025-04-16,Nord,,Eurasian Wigeon,1,1
2025-04-16,Nord,,Tufted Duck,5,1
2025-04-16,Süd,,Mallard,1,1
2025-04-16,Süd,,Eurasian Wigeon,1,1
2025-04-16,Süd,,Tufted Duck,1,1
2025-04-17,Nord,,Mallard,6,1
2025-04-17,Süd,,Mallard,2,1
2025-04-17,Süd,,Eurasian Wigeon,1,1
2025-04-17,Süd,,Tufted Duck,1,1
2025-04-18,Nord,,Mallard,9,1
2025-04-18,Nord,,Tufted Duck,1,1
2025-04-18,Süd,,Mallard,1,1
2025-04-18,Süd,,Eurasian Wigeon,4,1
2025-04-18,Süd,,Tufted Duck,9,1
2025-04-19,Nord,,Mallard,4,1
2025-04-19,Nord,,Tufted Duck,4,1
2025-04-19,Süd,,Mallard,6,1
2025-04-19,Süd,,Tufted Duck,4,1
2025-04-20,Nord,,Mallard,1,1
2025-04-20,Nord,,Eurasian Wigeon,9,1
2025-04-20,Nord,,Tufted Duck,2,1
2025-04-20,Süd,,Mallard,3,1
2025-04-20,Süd,,Eurasian Wigeon,1,1
2025-04-20,Süd,,Tufted Duck,24,1
2025-04-21,Nord,,Mallard,1,1
2025-04-21,Nord,,Eurasian Wigeon,7,1
2025-04-21,Nord,,Tufted Duck,1,1
2025-04-21,Süd,,Mallard,3,1
2025-04-21,Süd,,Eurasian Wigeon,1,1
2025-04-21,Süd,,Tufted Duck,3,1
2025-04-22,Nord,,Mallard,4,1
2025-04-22,Nord,,Tufted Duck,2,1
2025-04-22,Süd,,Mallard,2,1
2025-04-22,Süd,,Eurasian Wigeon,2,1
2025-04-22,Süd,,Tufted Duck,10,1
2025-04-23,Nord,,Mallard,2,1
2025-04-23,Nord,,Tufted Duck,5,1
2025-04-23,Süd,,Mallard,1,1
2025-04-23,Süd,,Tufted Duck,2,1
2025-04-24,Nord,,Mallard,3,1
2025-04-24,Süd,,Mallard,1,1
2025-04-24,Süd,,Eurasian Wigeon,5,1
2025-04-24,Süd,,Tufted Duck,5,1
2025-04-25,Nord,,Mallard,5,1
2025-04-25,Nord,,Tufted Duck,2,1
2025-04-25,Süd,,Mallard,1,1
2025-04-25,Süd,,Eurasian Wigeon,2,1
2025-04-25,Süd,,Tufted Duck,1,1
2025-04-26,Nord,,Mallard,2,1
2025-04-26,Nord,,Tufted Duck,8,1
2025-04-26,Süd,,Mallard,3,1
2025-04-26,Süd,,Eurasian Wigeon,2,1
2025-04-26,Süd,,Tufted Duck,4,1
2025-04-27,Nord,,Mallard,2,1
2025-04-27,Nord,,Tufted Duck,8,1
2025-04-27,Süd,,Mallard,1,1
2025-04-27,Süd,,Eurasian Wigeon,2,1
2025-04-27,Süd,,Tufted Duck,1,1
2025-04-28,Nord,,Mallard,5,1
2025-04-28,Nord,,Tufted Duck,5,1
2025-04-28,Süd,,Mallard,16,1
2025-04-28,Süd,,Tufted Duck,12,1
2025-04-29,Nord,,Mallard,4,1
2025-04-29,Nord,,Eurasian Wigeon,1,1
2025-04-29,Nord,,Tufted Duck,3,1
2025-04-29,Süd,,Mallard,1,1
2025-04-29,Süd,,Tufted Duck,4,1
2025-04-30,Nord,,Mallard,8,1
2025-04-30,Nord,,Tufted Duck,14,1
2025-04-30,Süd,,Mallard,2,1
2025-04-30,Süd,,Tufted Duck,5,1
2025-05-01,Nord,,Mallard,1,1
2025-05-01,Nord,,Tufted Duck,6,1
2025-05-01,Süd,,Mallard,3,1
2025-05-01,Süd,,Eurasian Wigeon,2,1
2025-05-01,Süd,,Tufted Duck,6,1
2025-05-02,Nord,,Mallard,25,1
2025-05-02,Süd,,Mallard,1,1
2025-05-02,Süd,,Tufted Duck,6,1
2025-05-03,Nord,,Mallard,2,1
2025-05-03,Nord,,Tufted Duck,10,1
2025-05-03,Süd,,Mallard,10,1
2025-05-03,Süd,,Eurasian Wigeon,1,1
2025-05-03,Süd,,Tufted Duck,3,1
2025-05-04,Nord,,Mallard,8,1
2025-05-04,Süd,,Mallard,20,1
2025-05-04,Süd,,Tufted Duck,1,1
2025-05-05,Nord,,Mallard,30,1
2025-05-05,Süd,,Mallard,1,1
2025-05-05,Süd,,Tufted Duck,4,1
2025-05-06,Nord,,Mallard,6,1
2025-05-06,Nord,,Tufted Duck,2,1
2025-05-06,Süd,,Mallard,2,1
2025-05-06,Süd,,Tufted Duck,2,1
2025-05-07,Nord,,Mallard,1,1
2025-05-07,Nord,,Tufted Duck,1,1
2025-05-07,Süd,,Mallard,1,1
2025-05-07,Süd,,Tufted Duck,1,1
2025-05-08,Nord,,Mallard,1,1
2025-05-08,Nord,,Tufted Duck,2,1
2025-05-08,Süd,,Mallard,1,1
2025-05-08,Süd,,Tufted Duck,1,1
2025-05-09,Nord,,Mallard,4,1
2025-05-09,Nord,,Tufted Duck,2,1
2025-05-09,Süd,,Mallard,1,1
2025-05-09,Süd,,Tufted Duck,1,1
2025-05-10,Nord,,Mallard,1,1
2025-05-10,Nord,,Tufted Duck,15,1
2025-05-10,Süd,,Mallard,4,1
2025-05-10,Süd,,Tufted Duck,32,1
2025-05-11,Nord,,Mallard,1,1
2025-05-11,Nord,,Tufted Duck,1,1
2025-05-11,Süd,,Mallard,17,1
2025-05-11,Süd,,Eurasian Wigeon,4,1
2025-05-11,Süd,,Tufted Duck,2,1
2025-05-12,Nord,,Mallard,5,1
2025-05-12,Nord,,Tufted Duck,2,1
2025-05-12,Süd,,Mallard,8,1
2025-05-12,Süd,,Tufted Duck,1,1
2025-05-13,Nord,,Mallard,1,1
2025-05-13,Nord,,Tufted Duck,2,1
2025-05-13,Süd,,Mallard,3,1
2025-05-13,Süd,,Tufted Duck,1,1
2025-05-14,Nord,,Mallard,2,1
2025-05-14,Nord,,Tufted Duck,4,1
2025-05-14,Süd,,Mallard,27,1
2025-05-14,Süd,,Tufted Duck,7,1
2025-05-15,Nord,,Mallard,4,1
2025-05-15,Nord,,Tufted Duck,8,1
2025-05-15,Süd,,Mallard,1,1
2025-05-15,Süd,,Tufted Duck,1,1
2025-05-16,Nord,,Mallard,6,1
2025-05-16,Nord,,Tufted Duck,2,1
2025-05-16,Süd,,Mallard,5,1
2025-05-16,Süd,,Tufted Duck,14,1
2025-05-17,Nord,,Mallard,1,1
2025-05-17,Süd,,Mallard,15,1
2025-05-17,Süd,,Tufted Duck,8,1
2025-05-18,Nord,,Mallard,3,1
2025-05-18,Nord,,Tufted Duck,4,1
2025-05-18,Süd,,Mallard,28,1
2025-05-18,Süd,,Eurasian Wigeon,1,1
2025-05-18,Süd,,Tufted Duck,5,1
2025-05-19,Nord,,Mallard,1,1
2025-05-19,Nord,,Tufted Duck,6,1
2025-05-19,Süd,,Mallard,4,1
2025-05-19,Süd,,Tufted Duck,6,1
2025-05-20,Nord,,Mallard,4,1
2025-05-20,Süd,,Mallard,1,1
2025-05-20,Süd,,Tufted Duck,2,1
