Date,PM2.5_mean,PM2.5_var,PM2.5_min,PM2.5_max,PM10_mean,PM10_var,PM10_min,PM10_max
2024-10-08,3.79625,2.7044505434782606,1.71,8.23,4.465416666666667,3.743104166666666,2.21,9.67
2024-10-09,3.31375,4.007772282608694,1.07,6.75,3.9204166666666667,5.875386775362318,1.2,8.05
2024-10-10,1.875,0.3101130434782608,1.18,3.42,3.7137499999999997,8.370954891304349,1.37,10.02
2024-10-11,1.1366666666666667,0.32902318840579703,0.5,2.74,1.8441666666666665,0.8310253623188408,0.76,4.21
2024-10-12,4.159583333333333,6.66005634057971,1.36,9.96,5.366666666666667,8.053571014492752,2.17,11.42
2024-10-13,1.5991666666666668,1.0992862318840582,0.56,3.93,2.7154166666666666,1.173669384057971,1.09,4.77
2024-10-14,1.4729166666666667,0.35338677536231883,0.89,3.27,2.775,1.1365304347826086,1.21,4.53
2024-10-15,7.3725,62.29241956521739,2.24,28.94,9.06625,73.1135027173913,3.34,32.38
2024-10-16,5.138333333333333,7.681240579710147,0.95,12.44,6.690833333333333,7.006999275362318,2.99,13.84
2024-10-17,8.520833333333334,5.859451449275361,6.19,14.46,9.776666666666666,6.490753623188402,7.07,15.79
2024-10-18,13.145833333333334,3.887199275362319,10.28,15.9,15.089583333333332,4.05071721014493,12.01,17.57
2024-10-19,12.499166666666667,6.784486231884053,7.1,16.59,13.456666666666665,8.819527536231888,7.46,17.98
2024-10-20,7.8125,10.9180804347826,4.19,13.91,8.562916666666666,10.99142155797101,4.75,14.69
2024-10-21,3.984583333333333,8.15348677536232,1.97,13.16,5.424166666666667,12.6865384057971,2.34,16.55
2024-10-22,6.826250000000001,37.93125923913045,1.39,17.28,9.005416666666667,40.86678242753626,1.94,19.26
2024-10-23,10.5,29.994086956521752,2.72,21.17,13.1975,35.316497826086966,5.13,24.61
2024-10-24,15.475833333333334,16.727442753623183,8.77,22.97,17.719583333333333,15.030586775362313,11.3,24.91
2024-10-25,18.511666666666667,8.741397101449266,13.22,22.71,20.523333333333333,9.408397101449276,14.92,24.23
2024-10-26,18.77875,7.675907065217395,14.71,25.26,20.314583333333335,6.98210416666667,16.1,26.74
2024-10-27,10.3092,32.228949333333325,2.31,16.96,11.7476,29.318760666666666,3.37,18.07
2024-10-28,7.9937499999999995,9.932833152173917,4.25,13.86,9.924583333333333,13.451130253623191,5.87,16.48
2024-10-29,8.046666666666667,11.164588405797103,3.85,14.48,8.7975,12.511376086956519,4.59,15.76
2024-10-30,2.9320833333333334,2.119651992753623,1.3,6.11,4.966666666666667,2.197040579710146,2.95,7.69
2024-10-31,3.2295833333333337,4.181334601449275,1.43,9.29,5.3116666666666665,5.351197101449276,2.47,10.6
2024-11-01,9.399583333333334,42.48755199275362,1.77,18.31,11.862499999999999,44.24139347826086,3.08,21.16
2024-11-02,8.439166666666667,87.11119057971014,1.8,28.62,12.792916666666668,95.69066503623189,6.08,34.09
2024-11-03,15.366666666666667,58.78201449275362,4.68,28.64,19.46291666666667,69.52415199275359,8.05,33.58
2024-11-04,9.330833333333333,28.863312318840578,3.9,21.38,13.138333333333334,37.7196231884058,6.95,26.46
2024-11-05,10.348333333333334,40.02824057971014,3.09,24.5,13.157916666666667,43.66939981884055,5.0,27.16
2024-11-06,32.58833333333333,134.76631884057971,19.43,58.03,35.46375,153.7984766304348,21.4,62.95
2024-11-07,27.89125,179.24968967391314,10.84,54.21,30.5575,205.06412391304346,12.08,58.8
2024-11-08,8.259166666666667,8.729834057971015,5.21,17.17,9.420416666666666,10.082691123188406,6.2,19.08
2024-11-09,34.685833333333335,115.84571231884068,18.56,49.04,37.61375,137.23937228260868,20.4,53.68
2024-11-10,55.305,58.668617391304394,36.04,68.74,58.82375,60.13875489130436,38.26,72.48
2024-11-11,22.695833333333336,3.746668840579714,18.8,26.49,23.61708333333333,3.7270998188405775,19.61,27.0
2024-11-12,18.921666666666667,54.82015362318842,9.61,32.86,19.945,60.45484347826088,10.19,34.67
2024-11-13,11.79875,46.99008097826087,3.03,21.27,13.7475,37.00004565217392,4.22,22.24
2024-11-14,3.8020833333333335,0.7112346014492755,2.51,5.07,12.592083333333333,22.41379112318841,4.3,19.2
2024-11-15,3.154166666666667,1.5873384057971003,1.75,5.16,9.334999999999999,18.49880000000001,3.76,15.01
2024-11-16,11.922916666666666,22.689673731884053,1.98,20.16,15.81875,31.25582010869565,5.4,25.33
2024-11-17,1.4625000000000001,4.092515217391305,0.5,8.68,1.7316666666666667,4.296431884057971,0.71,9.1
2024-11-18,0.8920833333333333,0.1540346014492754,0.5,2.04,1.3825,0.3763586956521738,0.74,2.91
2024-11-19,8.380833333333333,16.97770362318841,2.59,16.28,9.325000000000001,16.908843478260867,3.41,17.2
2024-11-20,4.519583333333333,13.356325905797098,1.01,14.45,5.140416666666667,13.075951992753625,1.38,14.92
2024-11-21,2.15125,1.9702983695652176,0.68,4.45,2.7366666666666664,2.4587101449275357,0.93,5.52
2024-11-22,5.099583333333333,17.785030253623187,1.64,15.99,5.785416666666666,19.288104166666663,1.92,17.13
2024-11-23,3.7937499999999997,7.505954891304349,0.5,8.82,4.454583333333333,8.946078079710148,0.66,9.91
2024-11-24,1.4124999999999999,0.1773760869565217,0.8,2.49,2.294583333333333,1.318234601449275,0.87,4.55
2024-11-25,1.8404166666666668,0.3208563405797102,1.15,2.79,3.247916666666667,0.8974519927536229,2.07,5.37
2024-11-26,5.270833333333333,3.951738405797102,2.13,8.37,6.536666666666666,6.258492753623188,2.6,10.58
2024-11-27,10.56875,52.66680271739129,1.05,21.83,11.315,58.646652173913054,1.18,23.01
2024-11-28,1.2925,0.7918108695652175,0.5,3.19,1.6166666666666665,1.0540927536231883,0.61,3.69
2024-11-29,11.677916666666667,59.32227807971014,3.03,26.69,13.042916666666665,66.1837606884058,3.78,28.72
2024-11-30,9.190416666666666,0.9509519927536225,7.56,10.66,10.287916666666666,1.0616085144927556,8.54,12.13
2024-12-01,11.89875,4.9407331521739115,8.81,16.48,13.03375,5.400780978260869,9.77,17.73
2024-12-02,11.71,34.295530434782606,4.66,20.96,13.300416666666665,42.69996938405798,5.27,23.68
2024-12-03,5.482083333333333,10.219669384057967,1.26,11.51,6.473333333333334,7.974779710144927,2.05,12.05
2024-12-04,7.71875,7.694698369565216,4.64,13.64,9.485,11.892399999999999,5.48,14.96
2024-12-05,11.790833333333333,37.191981884057974,4.37,23.66,12.795833333333334,44.543260144927544,4.53,25.81
2024-12-06,3.9895833333333335,3.290856340579711,1.84,7.47,4.603750000000001,3.915285326086956,2.44,8.26
2024-12-07,4.650416666666667,5.673334601449275,2.05,9.63,5.736249999999999,9.414554891304348,2.23,11.81
2024-12-08,6.458333333333333,6.295710144927539,1.09,10.05,6.886666666666667,6.97700579710145,1.21,10.61
2024-12-09,0.8875000000000001,0.0869847826086956,0.66,1.8,1.1470833333333335,0.11828242753623186,0.8,2.07
2024-12-10,1.215,0.6613565217391304,0.51,3.96,1.7383333333333333,0.897544927536232,0.9,4.91
2024-12-11,7.664166666666667,6.067129710144928,4.63,14.89,9.053749999999999,8.388380978260871,5.69,17.55
2024-12-12,15.495416666666666,22.038738949275373,8.46,23.7,17.552083333333332,28.091147644927535,9.51,26.45
2024-12-13,12.896666666666667,11.197771014492753,6.54,19.91,14.380833333333333,13.23546014492753,7.4,21.7
2024-12-14,16.924166666666668,61.28257318840577,0.96,27.07,17.969583333333333,70.21927373188406,1.3,28.84
2024-12-15,1.65625,0.753354891304348,0.5,2.79,2.4570833333333333,1.8033780797101453,0.69,4.99
2024-12-16,1.8858333333333333,0.02706884057971015,1.58,2.14,5.052083333333333,0.818451992753623,3.64,6.51
2024-12-17,3.1591666666666662,2.673564492753623,1.63,6.29,7.016666666666667,1.2135101449275356,5.38,8.86
2024-12-18,4.942916666666667,10.724151992753619,1.76,12.38,5.882916666666667,13.04586503623188,2.16,14.3
2024-12-19,1.07125,0.3102809782608696,0.57,2.59,1.46,0.42080869565217427,0.86,2.96
2024-12-20,1.4312500000000001,2.1319592391304347,0.5,6.15,2.75375,2.7979375,0.77,7.09
2024-12-21,3.8425,9.447228260869569,0.59,10.53,4.225416666666667,11.555269384057965,0.76,11.8
2024-12-22,0.6870833333333333,0.03445634057971015,0.5,1.08,0.9841666666666667,0.045781884057971005,0.67,1.47
2024-12-23,1.9520833333333334,1.1459737318840577,1.17,4.85,4.2179166666666665,1.6331215579710148,2.02,5.97
2024-12-24,6.793333333333333,23.345005797101454,1.71,17.39,8.497083333333334,27.36323025362319,2.59,19.53
2024-12-25,19.93583333333333,5.161173188405798,16.75,23.89,21.02875,5.080150543478261,17.6,25.03
2024-12-26,29.965,135.93313043478256,17.72,54.61,31.61583333333333,142.65647753623188,18.92,56.18
2024-12-27,41.13791666666666,45.55727807971013,28.83,51.93,42.731249999999996,45.81508097826089,30.3,53.15
2024-12-28,43.40708333333333,20.8080650362319,37.25,50.68,44.70291666666666,21.745099818840576,38.48,52.28
2024-12-29,26.472916666666666,53.739465036231884,19.16,44.35,27.889583333333334,62.96340416666671,20.26,47.52
2024-12-30,12.724583333333333,24.017825905797114,6.55,23.11,14.045,23.381765217391298,7.88,24.51
2024-12-31,10.32375,10.162763586956522,5.78,16.85,11.62,9.581721739130431,7.25,18.02
2025-01-01,2.935,4.873269565217387,0.85,7.77,3.26,5.828321739130431,0.98,8.66
2025-01-02,0.8883333333333333,0.07409275362318841,0.58,1.45,1.57,0.45846086956521725,0.76,3.09
2025-01-03,0.7983333333333333,0.03272753623188409,0.5,1.17,1.2054166666666666,0.08698242753623199,0.72,1.71
2025-01-04,6.445833333333333,34.000068840579715,0.71,21.52,7.264166666666667,35.16779057971015,1.25,22.67
2025-01-05,12.371250000000002,68.70021141304345,2.32,24.48,13.19625,80.53019836956528,2.42,26.55
2025-01-06,1.4183333333333332,0.7082927536231888,0.63,4.08,1.5679166666666668,0.6847824275362322,0.8,4.2
2025-01-07,1.7158333333333333,0.522990579710145,0.63,2.91,2.0433333333333334,0.6598840579710145,0.8,3.35
2025-01-08,3.47875,3.4978114130434776,1.58,8.65,4.340416666666667,3.738734601449276,2.81,9.97
2025-01-09,19.725833333333334,157.73461666666665,1.38,39.8,21.23125,170.58679402173914,1.86,41.66
2025-01-10,3.1958333333333333,6.738442753623187,0.77,8.31,3.9204166666666667,8.265378079710144,1.06,9.38
2025-01-11,1.6158333333333335,0.7025905797101449,0.63,4.09,2.077916666666667,0.8441476449275365,0.99,4.87
2025-01-12,3.9970833333333338,7.094917210144927,1.38,11.24,4.890416666666667,9.215560688405793,1.91,13.03
2025-01-13,14.778333333333334,30.11698840579711,7.57,26.65,16.526666666666667,33.51019710144929,8.57,28.74
2025-01-14,16.134583333333335,17.013843297101452,6.18,21.76,18.605833333333333,13.294129710144924,10.07,23.83
2025-01-15,5.74625,7.554589673913042,3.46,11.76,8.420833333333333,7.180286231884059,5.47,14.15
2025-01-16,12.18125,9.536202717391305,8.32,20.24,14.139583333333334,10.243421557971013,9.56,22.06
2025-01-17,29.487083333333334,21.245560688405817,20.24,36.59,31.49791666666667,21.762234601449258,21.84,38.48
2025-01-18,23.825,27.058695652173903,16.62,33.65,25.054166666666664,28.459164492753597,17.64,34.77
2025-01-19,39.821666666666665,22.014171014492764,32.12,47.17,42.3025,21.258384782608655,34.98,49.83
2025-01-20,43.26291666666666,92.57570851449277,27.98,66.53,45.861250000000005,97.12441141304353,30.06,69.74
2025-01-21,39.295833333333334,174.31106014492747,25.83,60.98,41.847500000000004,215.912402173913,26.9,66.12
2025-01-22,40.875,289.9561565217393,13.5,65.06,42.98875,325.3070809782609,14.14,68.7
2025-01-23,10.7125,53.18740217391302,0.92,19.7,11.173333333333334,51.70355362318842,1.32,20.02
2025-01-24,3.6004166666666664,3.398386775362319,1.26,6.3,4.0112499999999995,4.044002717391305,1.4,6.95
2025-01-25,8.03,21.042869565217394,2.99,18.89,8.664583333333333,22.48543460144927,3.6,19.91
2025-01-26,10.275416666666667,16.279217210144928,2.58,16.74,11.162916666666668,17.15389981884058,3.07,17.67
2025-01-27,2.7758333333333334,5.132477536231882,0.77,7.81,3.1,5.565608695652176,0.95,8.29
2025-01-28,3.24875,2.0345505434782605,1.31,5.5,4.097083333333333,2.7023259057971014,1.87,6.72
2025-01-29,2.0745833333333334,1.2851302536231892,0.56,4.65,2.62125,1.6588114130434775,0.8,5.59
2025-01-30,8.519166666666667,30.418738405797107,1.7,16.78,9.640833333333333,33.58539927536231,2.65,18.42
2025-01-31,2.3508333333333336,3.423007971014493,1.11,8.13,3.60875,4.202741847826087,1.91,9.81
2025-02-01,27.245833333333334,263.9974601449276,8.76,60.52,29.82041666666667,298.84263894927534,10.41,65.48
2025-02-02,37.23708333333334,163.7187606884059,18.15,57.57,39.55041666666667,171.41609112318847,19.56,60.84
2025-02-03,36.84041666666666,131.39890851449277,20.26,56.75,40.692083333333336,156.14265199275366,22.87,62.85
2025-02-04,45.685833333333335,104.37446884057984,30.58,59.06,50.23291666666666,135.54204764492764,33.46,65.28
2025-02-05,23.22458333333333,251.34421721014488,4.19,46.54,26.41875,242.96275923913052,7.55,49.91
2025-02-06,8.676666666666668,16.36516231884057,2.83,16.46,10.424166666666666,16.120112318840576,4.44,18.01
2025-02-07,3.53375,5.5136940217391315,0.9,10.33,4.164583333333334,6.224356340579715,1.24,11.22
2025-02-08,15.812083333333334,40.01640851449277,4.06,27.98,17.490416666666665,46.58510851449275,4.68,30.29
2025-02-09,19.826666666666668,25.79385797101449,11.34,27.42,21.725416666666664,29.542321557971025,12.35,29.64
2025-02-10,13.567916666666667,1.784947644927534,11.71,15.7,14.910416666666668,1.9503085144927548,12.92,17.09
2025-02-11,10.822916666666666,1.9101172101449266,8.62,14.19,12.125833333333333,2.3298079710144934,9.63,15.65
2025-02-12,21.222916666666666,17.171717210144937,12.99,27.01,23.70875,20.3566027173913,14.7,30.04
2025-02-13,11.97375,25.392076630434808,5.54,18.26,13.084583333333335,31.909895471014515,5.99,20.43
2025-02-14,5.482500000000001,1.8606456521739132,2.83,7.98,6.504583333333334,2.3075737318840575,3.44,9.37
2025-02-15,14.156666666666666,46.490362318840575,4.58,27.49,16.110833333333332,58.44223405797102,5.63,31.05
2025-02-16,3.0120833333333334,13.453895471014494,0.82,15.47,3.5933333333333333,17.88169275362319,1.08,18.06
2025-02-17,9.78125,48.184602717391314,2.8,27.37,11.567916666666667,63.034399818840576,3.64,31.63
2025-02-18,24.18958333333333,80.73373460144926,12.69,48.57,27.398333333333337,96.74337101449272,14.83,53.59
2025-02-19,7.6570833333333335,3.8666215579710155,4.56,10.53,9.2775,5.361541304347827,5.45,12.45
2025-02-20,20.089166666666667,62.006555797101434,8.81,34.01,22.07625,66.36476358695653,10.15,35.98
2025-02-21,23.871666666666666,28.70349275362321,16.5,34.16,25.504583333333333,26.414895471014464,18.08,35.55
2025-02-22,22.495833333333334,22.2369731884058,11.38,28.54,23.899583333333336,22.609995471014475,12.51,30.15
2025-02-23,10.424583333333333,3.712921557971013,7.58,13.95,11.58,3.5228434782608717,8.76,15.31
2025-02-24,7.571666666666666,11.192240579710154,2.29,13.39,8.770416666666668,14.57385634057971,2.54,14.83
2025-02-25,15.39625,140.08285054347826,5.09,47.2,17.197083333333335,178.95127373188407,5.91,52.83
2025-02-26,16.701666666666668,72.85172753623183,7.21,43.89,19.04791666666667,94.79928677536235,8.57,49.57
2025-02-27,13.029583333333333,44.6660911231884,1.7,22.37,14.408333333333333,55.030136231884065,1.94,25.46
2025-02-28,10.209166666666667,12.02989492753623,4.13,18.02,11.13875,15.039907065217385,4.56,20.59
2025-03-01,10.577499999999999,21.460419565217393,3.16,14.92,11.636249999999999,21.763433152173913,4.4,16.34
2025-03-02,12.047083333333333,7.0830128623188395,4.67,15.15,13.555,7.719391304347824,5.64,16.54
2025-03-03,18.51,12.952017391304341,12.32,28.35,20.44875,16.08056793478261,13.35,30.88
2025-03-04,32.25416666666667,75.4920427536232,16.27,44.05,34.65541666666667,83.93222590579708,17.57,46.82
2025-03-05,31.945,4.774050000000011,30.4,33.49,34.625,4.29245000000002,33.16,36.09
2025-03-07,51.86045454545455,48.39132835497836,36.62,62.24,55.27181818181818,44.965948917748925,41.63,65.47
2025-03-08,45.43875,148.76564619565212,26.81,68.9,48.61041666666667,173.1588128623187,28.36,73.24
2025-03-09,54.449999999999996,111.69314782608703,32.34,66.86,56.355,118.23759999999989,33.68,69.17
2025-03-10,72.60291666666667,66.69002155797104,62.06,93.73,75.49708333333334,73.43624764492752,64.44,97.69
2025-03-11,53.345,1377.663991304348,2.37,97.13,56.82833333333334,1506.018666666667,3.35,104.29
2025-03-12,7.240833333333334,33.655529710144926,3.1,21.04,9.0425,41.34332391304348,3.79,24.36
2025-03-13,7.57375,27.179641847826083,1.99,15.85,8.9375,37.177836956521745,2.41,18.97
2025-03-14,5.5183333333333335,14.585744927536238,1.71,15.36,6.892916666666667,23.163273731884054,2.1,18.9
2025-03-15,6.372083333333333,5.879565036231884,2.49,11.56,7.223333333333334,7.210440579710147,3.32,13.51
2025-03-16,8.040000000000001,49.41038260869565,1.03,19.45,9.9325,62.255506521739136,1.56,22.46
2025-03-17,4.5408333333333335,31.72938188405798,0.61,19.7,5.597916666666666,42.90387807971015,1.08,23.23
2025-03-18,14.69625,53.736667934782616,5.45,31.91,17.664166666666667,71.50183405797102,6.44,36.66
2025-03-19,24.891666666666666,30.33684057971014,16.86,33.29,28.788750000000004,47.938446195652176,18.56,38.67
2025-03-20,37.12708333333333,161.08103025362325,22.87,72.69,41.017500000000005,185.67161086956517,26.02,79.99
2025-03-21,50.8825,627.6952804347828,22.45,79.08,54.5425,728.6987760869565,23.84,84.82
2025-03-22,28.33,70.20003478260872,11.59,43.56,29.55666666666667,75.28983188405796,12.19,45.22
2025-03-23,26.480833333333333,8.651034057971026,22.21,31.39,27.869583333333335,9.267369384057947,23.21,33.08
2025-03-24,36.704166666666666,112.77320797101451,24.54,58.59,39.73166666666666,138.54671014492754,26.9,63.98
2025-03-25,25.474166666666665,87.89660797101457,9.91,36.61,27.0775,91.97666304347825,10.59,38.38
2025-03-26,4.575,1.9012499999999999,3.6,5.55,6.115,0.6844499999999999,5.53,6.7
2025-03-27,7.24,9.28747619047619,2.97,12.31,9.34590909090909,11.141491991341997,4.63,14.7
2025-03-28,30.22375,179.46737228260875,11.76,74.24,33.428333333333335,194.43584057971017,14.54,78.81
2025-03-29,14.518749999999999,431.5454983695652,1.6,79.11,16.23125,445.20749836956526,2.64,82.88
2025-03-30,4.71,0.09679999999999978,4.49,4.93,7.115,0.061249999999999874,6.94,7.29
2025-04-04,9.520000000000001,129.58707000000004,1.6,46.92,11.053333333333333,126.57842333333333,2.64,48.39
2025-04-05,4.6499999999999995,0.05920000000000003,4.49,4.93,7.12,0.030699999999999936,6.94,7.29
2025-04-06,1.9995238095238097,0.7699947619047619,0.92,3.51,3.347142857142857,1.2661014285714287,1.99,5.43
2025-04-07,5.230833333333334,2.6157905797101453,2.89,8.64,7.740833333333334,7.704155797101448,3.68,12.97
2025-04-08,7.890416666666667,6.604699818840579,4.51,12.92,11.297083333333333,16.742630253623194,5.74,18.42
2025-04-09,10.092916666666666,31.4855259057971,1.52,17.1,13.3025,45.376523913043435,3.56,20.96
2025-04-10,3.285833333333333,2.7702079710144916,1.51,6.49,7.20625,8.608694021739131,3.87,13.45
2025-04-11,9.615833333333333,30.056651449275368,3.68,16.76,12.775833333333333,26.334112318840578,6.33,19.7
2025-04-12,13.585833333333333,58.083860144927534,4.15,23.07,16.5275,73.91316739130436,5.75,27.46
2025-04-13,4.93625,12.839311413043486,0.88,9.37,5.900833333333334,17.092077536231887,1.06,10.89
2025-04-14,10.088333333333333,45.81508405797101,3.34,24.06,11.740416666666667,55.00344764492755,3.81,27.01
2025-04-15,7.77,5.712817391304342,4.48,10.77,9.07,7.374573913043476,5.28,12.24
2025-04-16,5.37875,3.788698369565217,2.47,10.11,6.433333333333334,4.734327536231882,2.91,10.87
2025-04-17,2.4366666666666665,3.2218405797101437,1.49,8.41,3.01375,3.2853809782608674,2.11,9.08
2025-04-18,2.3816666666666664,0.09279710144927542,2.03,3.16,2.9462499999999996,0.3467288043478262,2.28,4.74
2025-04-19,3.793333333333333,0.09323333333333327,3.48,4.09,5.743333333333333,0.2406333333333331,5.24,6.22
2025-04-20,11.726666666666667,5.323503333333337,8.71,15.15,15.05952380952381,11.782494761904777,10.11,19.33
2025-04-21,10.732083333333334,28.15306938405796,3.98,19.68,12.750416666666666,31.932943297101453,4.76,21.85
2025-04-22,8.381666666666666,15.77011884057971,4.64,18.43,10.11875,21.910428804347827,4.99,21.29
2025-04-23,9.83375,31.642989673913046,2.39,17.29,11.6025,44.857863043478254,3.1,19.84
2025-04-24,5.93375,1.6100766304347838,3.12,7.9,6.8254166666666665,1.8647215579710141,3.87,8.82
2025-04-25,7.89875,20.266741847826076,2.86,14.53,8.929583333333333,22.511221557970995,3.22,15.87
2025-04-26,4.28,2.2558695652173912,2.58,8.27,5.8075,2.9400543478260857,3.24,9.35
2025-04-27,7.12375,9.110450543478263,3.36,12.95,8.664166666666667,11.494573188405791,4.44,16.22
2025-04-28,16.845,2.7287391304347803,13.35,20.34,19.982916666666668,5.804856340579708,16.76,25.07
2025-04-29,15.67375,39.85812010869564,7.06,23.83,19.31416666666667,50.43474710144927,9.93,28.28
2025-04-30,8.44125,8.888767934782607,4.49,14.73,11.25,14.230052173913046,5.62,18.91
2025-05-01,9.514166666666666,7.330060144927534,6.31,13.4,11.7675,12.44174999999999,7.3,16.36
2025-05-02,17.035,36.01499130434783,0.0,27.52,18.798750000000002,42.50331576086957,0.0,30.69
2025-05-03,5.992083333333333,20.749573731884045,1.47,18.24,7.639166666666667,20.91972101449277,2.38,19.66
2025-05-04,1.0066666666666666,0.061892753623188405,0.73,1.6,2.5570833333333334,0.38644764492753636,1.64,3.63
2025-05-05,1.4425,0.5007934782608696,0.64,2.56,2.54625,2.1024331521739144,0.87,4.35
2025-05-06,2.4783333333333335,1.7183449275362321,1.11,4.84,4.327083333333333,3.160708514492754,1.91,7.25
2025-05-07,3.529583333333333,4.312465036231884,1.02,7.39,6.2625,12.841880434782615,1.84,10.56
2025-05-08,2.1374999999999997,0.4599760869565217,1.11,4.01,3.263333333333333,1.0013536231884057,2.06,5.89
2025-05-09,4.87875,2.109898369565218,2.82,8.53,6.359166666666667,3.5543644927536233,3.54,10.63
2025-05-10,4.984583333333333,7.55809547101449,1.67,8.12,6.523333333333333,12.075240579710151,2.31,10.71
2025-05-11,2.035,0.591539130434783,1.27,4.47,2.9825,1.3010630434782613,1.59,5.69
2025-05-12,2.998333333333333,0.7826405797101448,1.91,5.09,3.8058333333333336,1.1529210144927535,2.59,6.42
2025-05-13,6.2525,0.9788804347826081,4.48,7.82,7.408333333333334,1.870292753623191,5.06,9.5
2025-05-14,6.2491666666666665,8.031616666666665,2.98,9.78,8.968333333333334,7.817892753623189,4.21,12.39
2025-05-15,2.825416666666667,5.3362259057971,0.58,6.7,5.966666666666666,33.14788405797101,0.85,14.82
2025-05-16,2.752916666666667,0.429073731884058,1.46,4.58,5.645416666666667,3.1639563405797104,2.48,9.34
2025-05-17,1.8858333333333333,0.3959905797101448,1.03,3.42,2.8608333333333333,0.790381884057971,1.58,4.62
2025-05-18,2.2600000000000002,1.9893478260869566,0.65,4.13,3.543333333333333,5.955414492753622,0.79,6.72
2025-05-19,3.1304166666666666,2.3060737318840565,1.54,6.35,4.6075,5.707584782608694,1.99,8.75
2025-05-20,4.310833333333333,4.621121014492752,2.38,10.12,5.741666666666667,7.674649275362322,2.81,12.31
2025-05-21,4.062083333333333,2.036191123188406,2.35,6.28,7.772916666666667,5.9119259057971005,4.72,12.61
2025-05-22,1.7045833333333336,1.7843215579710152,0.5,3.55,6.63375,37.14105054347827,0.65,15.49
2025-05-23,0.6841666666666667,0.06925144927536234,0.5,1.23,1.44625,1.0373461956521741,0.55,3.16
2025-05-24,3.407083333333333,5.085604166666666,0.61,8.72,4.34875,8.118820108695653,1.29,11.13
2025-05-25,1.6304166666666668,0.6520389492753623,0.96,3.64,1.8091666666666668,0.6671905797101452,1.09,3.85
2025-05-26,3.11125,4.039141847826087,1.36,8.58,4.06,5.461060869565219,1.93,10.21
2025-05-27,2.7137499999999997,6.471128804347823,0.61,8.04,3.450833333333333,9.259634057971013,1.01,9.62
2025-05-28,1.0308333333333335,0.5480862318840581,0.5,3.33,1.1729166666666666,0.8358998188405797,0.5,4.06
2025-05-29,5.552916666666667,4.054517210144927,3.66,9.96,6.792083333333333,3.2577998188405797,4.55,10.52
2025-05-30,3.8891666666666667,0.7512601449275363,2.8,5.7,5.147916666666666,0.9280346014492752,3.9,7.0
2025-05-31,5.8187500000000005,1.9852027173913036,3.79,8.21,7.417916666666667,2.9368259057971025,5.13,10.11
2025-06-01,4.17375,4.745302717391304,1.65,7.99,4.805,6.024469565217389,2.32,9.66
2025-06-02,2.5954166666666665,0.6115041666666667,0.0,3.92,3.9608333333333334,1.8900949275362309,0.0,6.22
2025-06-03,3.9766666666666666,3.302884057971014,2.38,8.59,5.43875,3.9967679347826106,3.75,10.42
2025-06-04,2.830833333333333,0.21906014492753625,2.25,3.59,3.9633333333333334,0.49115362318840616,3.01,4.81
2025-06-05,2.2600000000000002,2.065182608695652,0.69,5.38,2.9924999999999997,3.6372456521739136,0.92,6.8
2025-06-06,1.1454166666666667,0.3337824275362319,0.5,1.97,1.3862500000000002,0.5334853260869564,0.5,2.42
2025-06-07,1.3729166666666668,0.369465036231884,0.76,2.39,1.765,0.7453999999999994,0.87,3.09
2025-06-08,0.6475000000000001,0.03246304347826088,0.5,1.05,0.8116666666666666,0.12448405797101451,0.51,1.58
2025-06-09,1.5591666666666668,0.5737384057971016,0.5,3.07,2.0341666666666667,0.8120340579710145,0.54,3.61
2025-06-10,3.32375,2.0858157608695644,1.47,6.23,4.276666666666666,3.4836666666666694,1.67,7.9
2025-06-11,2.2125,0.1977934782608692,1.61,2.78,4.9624999999999995,2.3296717391304322,3.21,7.06
2025-06-12,3.3891666666666667,0.5112079710144926,2.37,4.62,6.1937500000000005,0.6423983695652166,4.62,7.67
2025-06-13,5.1258333333333335,2.8358079710144923,2.72,7.55,6.687083333333334,2.676473731884058,4.11,9.19
2025-06-14,7.357083333333333,2.4092911231884075,5.41,9.88,9.09125,6.219654891304345,6.25,13.57
2025-06-15,6.37625,17.126059239130438,1.85,12.43,8.103333333333333,24.68493623188406,2.25,14.81
2025-06-16,3.3379166666666666,0.126791123188406,2.81,4.02,4.9750000000000005,1.3310347826086966,3.45,6.96
2025-06-17,4.8879166666666665,2.201608514492753,3.02,7.3,6.972083333333333,1.9677650362318846,4.96,9.05
2025-06-18,7.1379166666666665,4.224469384057971,5.36,12.73,9.017916666666666,6.114843297101447,6.44,15.42
2025-06-19,2.9379166666666667,2.7701998188405814,1.33,6.51,5.672083333333333,6.286556340579715,2.74,8.69
2025-06-20,2.4695833333333335,0.2294041666666667,1.62,3.2,5.453333333333333,0.37817101449275375,4.03,6.55
2025-06-21,3.67125,0.13022010869565223,3.19,4.76,6.340833333333333,1.2319384057971026,4.96,8.35
2025-06-22,4.9383333333333335,1.5832927536231873,3.4,6.97,6.602083333333333,0.9820259057971019,5.4,8.61
2025-06-23,2.5254166666666666,2.793747644927537,1.05,5.37,3.4270833333333335,2.7862824275362326,1.84,6.59
2025-06-24,2.955833333333333,0.9772601449275363,1.14,4.11,5.509166666666666,2.9229731884057957,2.41,7.68
2025-06-25,3.362083333333333,0.4752693840579712,2.08,4.42,5.554583333333333,1.0535389492753624,3.99,8.02
2025-06-26,4.584583333333334,0.8821128623188413,2.98,6.26,5.767083333333333,1.3601172101449273,3.68,7.41
